position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,w_z,time
0.4651031295931138,0.5472836204579,-0.1239829360482365,-1.355590647970722,0.07946602199447489,1.8941789230919308,0.15913467378515314,0.0002524540673051129,-0.0006408057257743643,0.00016839217981258717,-0.0005482852971224344,0.00043036343333148887,-5.036302494742391e-05,-0.0001981866454230343,0.5737348699951278,0.8190251150669987,0.002628068182499047,0.0,0.8189914045040939,-0.5736744691159499,-0.011464280795269257,0.0,-0.007882030031612974,0.008729990982957694,-0.9999308280376288,0.0,0.6617543577786543,0.2609484203564364,0.3036888185108104,1.0,5e-324,6.91643308107216e-310,6.91622088149316e-310,0.0
0.4650978428225464,0.5472861261116831,-0.12398285829742156,-1.3555908194819346,0.0794662265601839,1.8941794246126165,0.15913085534093036,-0.0004730789158545099,-0.0002206351626985826,0.0001975186047749796,3.7419546792020416e-05,0.00046347779172946623,-0.0002238505008702114,6.991378188361069e-05,0.5737360910712055,0.8190242653495446,0.002626303900968869,0.0,0.8189905302111402,-0.5736756937910598,-0.011465455901526016,0.0,-0.007883991675421143,0.008729231940405785,-0.9999308191995047,0.0,0.6617557031211558,0.2609449808035788,0.30368700304665813,1.0,-0.00014000000000000001,-0.00018400000000000005,-7.000000000000001e-05,0.008
0.4650978161866868,0.5472847556704674,-0.12398536394335247,-1.3555863258616632,0.07946234932387772,1.8941783360516833,0.15913517604033076,-0.0009193142642072632,0.0005725348886813683,-0.0011349448000437397,0.002507284411869981,0.00018775796281739692,0.00018418471057003665,0.0009318704135913624,0.5737401183074547,0.819021440312566,0.002627518617694429,0.0,0.8189877685998367,-0.5736797694601719,-0.011458791262283217,0.0,-0.007877793120954157,0.008726441875190435,-0.9999308924059414,0.0,0.6617573513458007,0.26094336232197307,0.30369009460188284,1.0,-0.00040000000000000024,-0.0005257142857142861,-0.00020000000000000012,0.02100000000000001
0.46509462428575427,0.5472740428889676,-0.12398532678809977,-1.3556003437023403,0.07946160030193251,1.8941834986917936,0.15912985277106184,-0.0007652502447556163,-0.0032869919106071287,0.0006121185418743331,-0.0008332755957919844,0.00028360723505895506,0.00038552398346558287,-0.0013949759099616404,0.5737389297009222,0.8190222674081191,0.0026292463771785462,0.0,0.8189886168150001,-0.5736785740830515,-0.01145801320901945,0.0,-0.007876177286689878,0.008727399118230575,-0.9999308967803623,0.0,0.6617563171363621,0.26093997754916454,0.3036914566684083,1.0,-0.0007400000000000005,-0.0009725714285714294,-0.00037000000000000027,0.03800000000000003
0.46509669528477326,0.5472168963263312,-0.12398354148026515,-1.3556372822954075,0.07946123117591493,1.8941846250676053,0.15912947385942694,0.001273404746134062,0.0009108986107710542,0.0013520859534176845,-0.0052526331340131075,-0.0002672553824238023,-0.00023072367004897478,-0.0015371545512076479,0.5737374881528988,0.8190232094179742,0.002650287511187184,0.0,0.8189897930212876,-0.5736770231390008,-0.011451591615632436,0.0,-0.007858861575537224,0.008740934119207969,-0.9999309147963475,0.0,0.6617486467692076,0.26093876159597057,0.30371439449044135,1.0,-0.0010600000000000008,-0.0013931428571428584,-0.0005300000000000004,0.05400000000000004
0.46509851812799885,0.5470932917964305,-0.12398083634148795,-1.3557899472509682,0.07946255212359958,1.8942137415054616,0.1591380801593793,0.0011427748345954054,-0.0027521779418296314,-0.0010986958023996086,-0.013124843045330228,7.040874068856988e-05,0.0013996465722542367,0.0012959185528440647,0.5737498181142205,0.8190145460536722,0.0026582828300818423,0.0,0.8189811011279399,-0.5736891791525709,-0.011464232190821214,0.0,-0.007864496244797514,0.008754853091644269,-0.9999307487252103,0.0,0.6617215463639694,0.2609272211047401,0.3037317200147866,1.0,-0.001400000000000001,-0.0018400000000000018,-0.0007000000000000005,0.07100000000000005
0.46508208330951367,0.5469366327409593,-0.1239860737658313,-1.3559893904948284,0.07945527469453283,1.8942649855584213,0.1591263103981419,0.0004122692663814491,-0.013072386020784837,-0.0027036122517735584,-0.013395653492777267,0.0001662062212266462,0.004400501325234011,-0.0014514506177238848,0.5737663302259831,0.8190029458450726,0.002668313570331359,0.0,0.8189695895074233,-0.5737056111795612,-0.011464295195834034,0.0,-0.007858616372457106,0.008763262972480229,-0.9999307212856227,0.0,0.6616960737672242,0.260893993564551,0.3037523575715727,1.0,-0.0017400000000000013,-0.002286857142857145,-0.0008700000000000007,0.08800000000000006
0.4650620611190173,0.5467607000892875,-0.12398377826060106,-1.356203440753278,0.07945081938811373,1.8943910822161385,0.15912365268395864,-0.0012583899978772881,-0.00569487484428559,0.00015370594903661944,-0.015882295763889033,-4.352780742413294e-06,0.00617700536422667,-0.0029584135386693136,0.5737899560063738,0.8189861329516116,0.0027472386822729082,0.0,0.8189537772557683,-0.5737289620736287,-0.011425221994982096,0.0,-0.0077810777918946306,0.008805708658913114,-0.999930954778084,0.0,0.661681730559118,0.2608668240132016,0.30378595910899686,1.0,-0.0020800000000000016,-0.002733714285714288,-0.0010400000000000008,0.10500000000000008
0.46503862740794616,0.5465513830617631,-0.12398324038181434,-1.3564390762799674,0.07944481475405982,1.8945096846060414,0.159128483333329,-0.003650572013347413,-0.013560655540315611,0.001035583876166756,-0.017252503496110776,6.81697377158987e-05,0.009740617388082623,0.0010754865898258113,0.573824379793263,0.8189617312665313,0.0028303316080323703,0.0,0.8189304238848909,-0.573763097358959,-0.011384895518846697,0.0,-0.00770000216332789,0.008850945681745714,-0.9999311829957216,0.0,0.6616631880362026,0.26083349138473805,0.3038323276704191,1.0,-0.002420000000000002,-0.003180571428571432,-0.001210000000000001,0.1220000000000001
0.4650130432461068,0.5463231112881995,-0.12398312650913064,-1.3567349622763114,0.07943491928686751,1.8946365820071076,0.15911254537722036,-0.0017463204060304807,-0.015535140381981215,0.0010119974281620155,-0.022532785536498352,-0.0004218539681201145,0.005583591362596365,-0.0012494632758367724,0.5738461480346484,0.8189462869085354,0.0028852115568077166,0.0,0.8189156477225132,-0.573784651494612,-0.011361449099099717,0.0,-0.0076490737143686816,0.008882639710809714,-0.9999312928312025,0.0,0.6616338513668862,0.2607915178480602,0.3038641516164599,1.0,-0.002760000000000002,-0.003627428571428575,-0.001380000000000001,0.1390000000000001
