txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15236.0,16497.0,39531.0,15471.0,16317.0,39393.0,15374.0,16333.0,39247.0,14907.0,16179.0,40526.0,15851.0,16453.0,37693.0,15637.0,16703.0,38060.0,15748.0,16593.0,37665.0,15301.0,16487.0,38401.0,16294.0,16533.0,37241.0,16037.0,16327.0,37692.0,15641.0,16276.0,37385.0,15494.0,16266.0,38160.0,16230.0,16213.0,37974.0,16083.0,16289.0,38089.0,15771.0,16106.0,37489.0,15741.0,16082.0,37503.0
15235.0,16499.0,39535.0,15472.0,16317.0,39392.0,15375.0,16334.0,39245.0,14907.0,16178.0,40528.0,15850.0,16455.0,37692.0,15638.0,16702.0,38057.0,15749.0,16592.0,37662.0,15300.0,16484.0,38398.0,16290.0,16533.0,37243.0,16036.0,16327.0,37695.0,15642.0,16275.0,37383.0,15496.0,16266.0,38164.0,16230.0,16214.0,37974.0,16085.0,16289.0,38093.0,15769.0,16105.0,37493.0,15741.0,16083.0,37505.0
15235.0,16499.0,39535.0,15472.0,16318.0,39396.0,15376.0,16333.0,39251.0,14906.0,16179.0,40525.0,15850.0,16455.0,37692.0,15638.0,16702.0,38057.0,15749.0,16592.0,37662.0,15300.0,16484.0,38398.0,16290.0,16533.0,37243.0,16038.0,16327.0,37687.0,15640.0,16274.0,37384.0,15497.0,16266.0,38164.0,16230.0,16214.0,37974.0,16085.0,16289.0,38093.0,15769.0,16105.0,37493.0,15741.0,16083.0,37505.0
15236.0,16499.0,39536.0,15471.0,16320.0,39383.0,15375.0,16334.0,39240.0,14907.0,16178.0,40523.0,15849.0,16456.0,37687.0,15635.0,16703.0,38057.0,15750.0,16592.0,37657.0,15300.0,16485.0,38396.0,16293.0,16534.0,37241.0,16037.0,16327.0,37689.0,15641.0,16274.0,37383.0,15496.0,16268.0,38166.0,16229.0,16215.0,37977.0,16083.0,16288.0,38093.0,15770.0,16102.0,37493.0,15742.0,16081.0,37502.0
15236.0,16500.0,39529.0,15470.0,16319.0,39386.0,15374.0,16334.0,39246.0,14906.0,16177.0,40525.0,15850.0,16455.0,37688.0,15634.0,16705.0,38054.0,15746.0,16591.0,37660.0,15299.0,16484.0,38394.0,16292.0,16534.0,37243.0,16036.0,16328.0,37687.0,15640.0,16274.0,37385.0,15494.0,16266.0,38161.0,16230.0,16214.0,37971.0,16085.0,16289.0,38089.0,15768.0,16104.0,37495.0,15740.0,16082.0,37501.0
15235.0,16500.0,39515.0,15467.0,16320.0,39384.0,15369.0,16335.0,39244.0,14900.0,16180.0,40529.0,15848.0,16454.0,37680.0,15634.0,16705.0,38049.0,15745.0,16591.0,37664.0,15297.0,16486.0,38395.0,16291.0,16533.0,37235.0,16034.0,16327.0,37685.0,15640.0,16276.0,37384.0,15495.0,16266.0,38163.0,16230.0,16214.0,37968.0,16084.0,16288.0,38085.0,15768.0,16103.0,37491.0,15739.0,16082.0,37506.0
15232.0,16500.0,39519.0,15467.0,16320.0,39378.0,15371.0,16336.0,39237.0,14901.0,16179.0,40528.0,15848.0,16455.0,37682.0,15632.0,16704.0,38051.0,15747.0,16593.0,37666.0,15295.0,16485.0,38397.0,16290.0,16533.0,37237.0,16034.0,16327.0,37689.0,15639.0,16276.0,37381.0,15492.0,16268.0,38169.0,16227.0,16213.0,37963.0,16084.0,16288.0,38087.0,15768.0,16102.0,37491.0,15739.0,16084.0,37503.0
15233.0,16502.0,39519.0,15468.0,16322.0,39381.0,15371.0,16336.0,39242.0,14896.0,16177.0,40523.0,15849.0,16458.0,37686.0,15632.0,16704.0,38053.0,15745.0,16592.0,37652.0,15295.0,16482.0,38395.0,16291.0,16535.0,37242.0,16037.0,16328.0,37685.0,15641.0,16276.0,37381.0,15493.0,16265.0,38157.0,16231.0,16214.0,37966.0,16085.0,16288.0,38086.0,15769.0,16103.0,37489.0,15740.0,16082.0,37506.0
15233.0,16502.0,39519.0,15468.0,16322.0,39381.0,15371.0,16336.0,39242.0,14896.0,16177.0,40523.0,15850.0,16455.0,37694.0,15636.0,16705.0,38057.0,15746.0,16591.0,37659.0,15300.0,16483.0,38398.0,16291.0,16535.0,37242.0,16037.0,16328.0,37685.0,15641.0,16276.0,37381.0,15493.0,16265.0,38157.0,16231.0,16214.0,37977.0,16086.0,16290.0,38091.0,15770.0,16104.0,37490.0,15741.0,16081.0,37503.0
15236.0,16500.0,39538.0,15472.0,16320.0,39396.0,15377.0,16333.0,39248.0,14911.0,16175.0,40514.0,15851.0,16455.0,37700.0,15638.0,16702.0,38059.0,15751.0,16591.0,37662.0,15303.0,16482.0,38392.0,16292.0,16534.0,37243.0,16040.0,16327.0,37690.0,15645.0,16274.0,37384.0,15501.0,16265.0,38166.0,16231.0,16214.0,37976.0,16088.0,16288.0,38091.0,15771.0,16103.0,37495.0,15744.0,16081.0,37502.0
15233.0,16501.0,39534.0,15471.0,16322.0,39386.0,15376.0,16333.0,39236.0,14909.0,16177.0,40514.0,15850.0,16458.0,37690.0,15636.0,16707.0,38057.0,15750.0,16591.0,37664.0,15303.0,16483.0,38398.0,16293.0,16535.0,37255.0,16041.0,16329.0,37691.0,15646.0,16274.0,37381.0,15498.0,16265.0,38156.0,16232.0,16216.0,37976.0,16087.0,16290.0,38091.0,15772.0,16103.0,37494.0,15744.0,16082.0,37508.0
15233.0,16501.0,39534.0,15471.0,16322.0,39386.0,15370.0,16334.0,39236.0,14900.0,16175.0,40519.0,15850.0,16458.0,37690.0,15636.0,16707.0,38057.0,15750.0,16591.0,37664.0,15303.0,16483.0,38398.0,16293.0,16535.0,37255.0,16041.0,16329.0,37691.0,15646.0,16274.0,37381.0,15496.0,16265.0,38165.0,16232.0,16216.0,37976.0,16087.0,16290.0,38091.0,15772.0,16103.0,37494.0,15744.0,16082.0,37508.0
