txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15807.0,16342.0,40147.0,15962.0,16483.0,39377.0,15734.0,16382.0,39020.0,15294.0,16580.0,40329.0,15914.0,16520.0,38824.0,15931.0,16418.0,38024.0,15809.0,16431.0,37906.0,15601.0,16503.0,38202.0,16212.0,16355.0,37911.0,16064.0,16316.0,37934.0,15903.0,16171.0,37298.0,15661.0,16306.0,37904.0,16202.0,16284.0,38409.0,16045.0,16371.0,37903.0,15955.0,16262.0,37535.0,15738.0,16434.0,38191.0
15807.0,16341.0,40142.0,15962.0,16482.0,39372.0,15733.0,16381.0,39021.0,15294.0,16581.0,40324.0,15913.0,16521.0,38817.0,15931.0,16416.0,38018.0,15805.0,16432.0,37909.0,15597.0,16503.0,38203.0,16211.0,16354.0,37905.0,16065.0,16317.0,37931.0,15900.0,16168.0,37294.0,15659.0,16308.0,37910.0,16200.0,16285.0,38409.0,16044.0,16374.0,37904.0,15952.0,16262.0,37544.0,15737.0,16431.0,38194.0
15808.0,16341.0,40137.0,15962.0,16481.0,39373.0,15731.0,16381.0,39020.0,15292.0,16579.0,40326.0,15913.0,16520.0,38819.0,15930.0,16417.0,38013.0,15805.0,16434.0,37909.0,15599.0,16503.0,38204.0,16210.0,16352.0,37904.0,16065.0,16317.0,37937.0,15900.0,16170.0,37296.0,15659.0,16306.0,37906.0,16201.0,16285.0,38406.0,16044.0,16372.0,37906.0,15955.0,16263.0,37539.0,15737.0,16432.0,38196.0
15809.0,16343.0,40134.0,15963.0,16482.0,39380.0,15732.0,16381.0,39023.0,15292.0,16581.0,40332.0,15913.0,16519.0,38818.0,15930.0,16416.0,38020.0,15807.0,16432.0,37904.0,15599.0,16503.0,38209.0,16211.0,16351.0,37902.0,16063.0,16317.0,37930.0,15900.0,16171.0,37297.0,15658.0,16304.0,37910.0,16198.0,16285.0,38407.0,16043.0,16372.0,37906.0,15953.0,16262.0,37542.0,15737.0,16434.0,38194.0
15810.0,16341.0,40137.0,15963.0,16481.0,39376.0,15733.0,16382.0,39018.0,15294.0,16582.0,40334.0,15914.0,16518.0,38821.0,15930.0,16417.0,38016.0,15809.0,16432.0,37912.0,15600.0,16504.0,38206.0,16211.0,16351.0,37904.0,16062.0,16317.0,37939.0,15903.0,16171.0,37297.0,15658.0,16307.0,37908.0,16200.0,16285.0,38403.0,16043.0,16371.0,37910.0,15953.0,16262.0,37544.0,15738.0,16434.0,38182.0
15810.0,16341.0,40137.0,15964.0,16482.0,39385.0,15733.0,16384.0,39021.0,15296.0,16582.0,40329.0,15914.0,16518.0,38821.0,15930.0,16417.0,38016.0,15809.0,16432.0,37912.0,15600.0,16504.0,38206.0,16211.0,16351.0,37904.0,16064.0,16317.0,37932.0,15901.0,16170.0,37294.0,15659.0,16308.0,37906.0,16200.0,16285.0,38403.0,16043.0,16371.0,37910.0,15953.0,16262.0,37544.0,15738.0,16434.0,38182.0
15814.0,16338.0,40157.0,15967.0,16480.0,39385.0,15737.0,16382.0,39023.0,15299.0,16582.0,40325.0,15917.0,16517.0,38838.0,15934.0,16417.0,38021.0,15811.0,16434.0,37909.0,15604.0,16506.0,38202.0,16212.0,16352.0,37916.0,16065.0,16316.0,37942.0,15904.0,16170.0,37301.0,15660.0,16307.0,37907.0,16199.0,16283.0,38411.0,16045.0,16372.0,37905.0,15956.0,16262.0,37539.0,15740.0,16433.0,38190.0
15814.0,16338.0,40157.0,15967.0,16480.0,39385.0,15739.0,16380.0,39019.0,15301.0,16583.0,40325.0,15917.0,16517.0,38838.0,15934.0,16417.0,38021.0,15811.0,16434.0,37909.0,15604.0,16506.0,38202.0,16212.0,16352.0,37916.0,16065.0,16316.0,37942.0,15904.0,16171.0,37297.0,15662.0,16308.0,37903.0,16199.0,16283.0,38411.0,16045.0,16372.0,37905.0,15956.0,16262.0,37539.0,15740.0,16433.0,38190.0
15812.0,16334.0,40146.0,15969.0,16480.0,39391.0,15738.0,16384.0,39028.0,15301.0,16583.0,40327.0,15915.0,16515.0,38823.0,15932.0,16416.0,38020.0,15807.0,16434.0,37909.0,15602.0,16507.0,38204.0,16211.0,16350.0,37909.0,16064.0,16318.0,37938.0,15901.0,16171.0,37295.0,15658.0,16309.0,37903.0,16197.0,16283.0,38402.0,16042.0,16370.0,37898.0,15951.0,16263.0,37539.0,15735.0,16435.0,38186.0
15812.0,16334.0,40146.0,15963.0,16481.0,39380.0,15735.0,16383.0,39024.0,15294.0,16584.0,40334.0,15915.0,16515.0,38823.0,15932.0,16416.0,38020.0,15807.0,16434.0,37909.0,15602.0,16507.0,38204.0,16211.0,16350.0,37909.0,16063.0,16317.0,37935.0,15898.0,16169.0,37291.0,15656.0,16309.0,37912.0,16197.0,16283.0,38402.0,16042.0,16370.0,37898.0,15951.0,16263.0,37539.0,15735.0,16435.0,38186.0
15811.0,16335.0,40126.0,15963.0,16481.0,39377.0,15733.0,16382.0,39022.0,15291.0,16584.0,40342.0,15912.0,16517.0,38813.0,15929.0,16416.0,38014.0,15803.0,16432.0,37910.0,15596.0,16507.0,38207.0,16206.0,16347.0,37894.0,16058.0,16314.0,37934.0,15898.0,16169.0,37299.0,15654.0,16309.0,37910.0,16195.0,16280.0,38401.0,16040.0,16369.0,37896.0,15949.0,16262.0,37539.0,15730.0,16435.0,38194.0
