position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,w_z,time
0.4650995837305482,0.5472793138236348,-0.12398285828155971,-1.3555653446294775,0.07945440446668199,1.8941816867192587,0.15913380751010986,0.0004469863771185015,-0.002019866798474368,0.0004093357924860008,0.0002877867016057065,-0.0001482144742334935,-0.00017258657493252047,-0.0007084068503206907,0.5737325474703496,0.8190266760543607,0.0026485440786371264,0.0,0.8189933551691266,-0.5736722199425985,-0.011437445350947248,0.0,-0.007848327791762366,0.00873134276443309,-0.9999310813273098,0.0,0.6617623778488214,0.2609474863360476,0.303704134435295,1.0,5e-324,6.91600868191397e-310,6.91579648233497e-310,0.0
0.4650939417486143,0.5472765297638743,-0.12398035263178635,-1.3555632287379498,0.07945379411511949,1.8941814408832125,0.15913887814282301,-0.00027760873850349397,0.0007063003144552539,0.0010685918763525641,-0.00020355568328939957,-0.0003143216997477086,0.00018481180607381046,0.001105027129743602,0.5737392838637083,0.819021943485664,0.002652761152714506,0.0,0.8189886731002844,-0.5736789376380691,-0.011435766047808134,0.0,-0.007844461164012217,0.0087338977138115,-0.999931089355547,0.0,0.661763817423698,0.2609453750159571,0.3037070090325999,1.0,-0.00018,-0.00023657142857142863,-9e-05,0.010000000000000002
0.4650939111751486,0.5472736867608297,-0.1239828582855693,-1.355566405544762,0.0794551165254477,1.8941809746610563,0.15913909074583524,-0.0002017281784670195,-0.0015367864736464925,9.315768698722007e-05,-0.0023796894725006497,0.00016404964414246475,0.004906610077396427,0.001952802685940256,0.5737417494559569,0.8190202175269218,0.0026523790415931827,0.0,0.8189869393931901,-0.5736814010146015,-0.011436351450849796,0.0,-0.00784513357151806,0.008733944237680022,-0.999931083673919,0.0,0.6617635803619973,0.2609437472765559,0.3037075554258339,1.0,-0.0004600000000000003,-0.000604571428571429,-0.00023000000000000014,0.024000000000000014
0.46508822101113934,0.5472588658444482,-0.12398380410177784,-1.3555758236154694,0.07945572689506741,1.8941830969798712,0.1591342880693516,-0.00044560252296382147,-0.0002530383200731298,0.0002673524384141783,0.0011243717235884442,0.00032626236648433183,-0.00012795607616312087,0.0012008715558078599,0.5737437969592759,0.81901875995486,0.002659547699272899,0.0,0.81898556768643,-0.573683417938849,-0.011433407389905916,0.0,-0.007838587645351724,0.008738145986732948,-0.9999310983004981,0.0,0.6617639021528462,0.26093875389843296,0.30371378875425176,1.0,-0.0007800000000000005,-0.001025142857142858,-0.00039000000000000026,0.04000000000000003
0.4650904239786692,0.5471901366385279,-0.1239858109095654,-1.3556458637822908,0.07945252372455967,1.894192647786124,0.15913029933755773,0.00044647516688841964,-0.00432438335748172,-0.000643203753750879,-0.010726803149467886,8.462018093127708e-05,0.0005820580371966935,-0.0007499111224637988,0.5737430432141193,0.8190192608156874,0.0026678975869808648,0.0,0.8189861580394944,-0.573682617274059,-0.01143129382450632,0.0,-0.007832074139692946,0.00874376484611969,-0.9999311002219033,0.0,0.6617516282018066,0.26093176545799357,0.30373002447230973,1.0,-0.001120000000000001,-0.0014720000000000015,-0.0005600000000000005,0.057000000000000044
0.4650897433761219,0.5470687893157118,-0.1239837753269894,-1.3558086409314014,0.07944955397345388,1.894228269921015,0.1591341123881182,2.1804989689880235e-06,-0.001141891079758422,-0.0002391614552632448,-0.005600302589336617,-7.150936940509944e-05,0.005495500328527739,0.00035392081337187997,0.573753434751698,0.8190119796410293,0.0026683733470806324,0.0,0.8189787878706828,-0.5736928998251705,-0.011443277907251442,0.0,-0.00784150582238391,0.008751129659846174,-0.9999309618749257,0.0,0.6617244973315459,0.26091669792073235,0.30374151541992755,1.0,-0.001460000000000001,-0.0019188571428571445,-0.0007300000000000005,0.07400000000000005
0.4650744750052566,0.5469066174673112,-0.1239866722965377,-1.3560176833229036,0.07944888660813176,1.8942875807411867,0.15913293035599504,-0.00034493255919588436,-0.010545233201499804,-0.0010852791422779468,-0.014025372940395608,0.000592701494220399,0.008742165300954327,0.00104002653807334,0.5737783433267211,0.818994471936132,0.002685994882314186,0.0,0.8189614025411044,-0.5737176314636452,-0.01144759349646893,0.0,-0.007834664010135384,0.008768276184007634,-0.999930865296501,0.0,0.6616973648426303,0.26088614966845974,0.3037621237528031,1.0,-0.0018000000000000013,-0.002365714285714288,-0.0009000000000000006,0.09100000000000007
0.4650463398422517,0.5467316599891717,-0.12398086601791204,-1.3562325669733735,0.07944529800448184,1.8944117202157635,0.15913184933802965,-0.0006972451878645414,-0.00945949639169698,0.000336736058584044,-0.010802314258383069,-0.0008714106351756339,0.0037190832649936483,-0.0013605864335117825,0.5738077139322416,0.8189736378639492,0.002763117252744772,0.0,0.8189415192955068,-0.5737467046383617,-0.011412878330903603,0.0,-0.007761666502998865,0.00881179871982836,-0.9999310519912948,0.0,0.66168367459441,0.26085553923008253,0.3037943519927528,1.0,-0.0021400000000000017,-0.002812571428571431,-0.0010700000000000009,0.10800000000000008
0.4650227847272104,0.5465188971403353,-0.12398359987852688,-1.3564835092859333,0.07943860607560735,1.8945315367101714,0.1591238628703987,-0.0033088602617125395,-0.013282970879475152,0.0004004829099245606,-0.017352205585325353,-0.00036592333671740855,0.001920241751555178,0.0009389841713161961,0.5738346882500567,0.8189544866768326,0.002836584928090532,0.0,0.818923297891774,-0.5737734291673124,-0.011376776909654718,0.0,-0.007689653482426395,0.008851505134207016,-0.9999312576803364,0.0,0.6616627761350006,0.26081843153893797,0.3038360840157547,1.0,-0.002480000000000002,-0.003259428571428575,-0.001240000000000001,0.12500000000000008
0.46499093543307635,0.5462979912965265,-0.12398916046633247,-1.356784682405995,0.07942569616653747,1.894659421997178,0.15911428110671727,-0.0017141452582341984,-0.011939877843224051,-0.0006933357712210073,-0.018996814292431854,-0.00037904297276237944,0.010920982776845408,-0.0017795788245404264,0.5738702766650174,0.8189294034806229,0.0028782940251783004,0.0,0.8188987590975383,-0.5738088952841411,-0.011354335846440973,0.0,-0.007646955994353277,0.008873118094100282,-0.9999313935662328,0.0,0.6616353358129626,0.26076788329317313,0.3038604391038769,1.0,-0.002800000000000002,-0.0036800000000000036,-0.001400000000000001,0.1410000000000001
