txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
16214.0,16540.0,38448.0,16184.0,16652.0,38148.0,15988.0,16592.0,37884.0,15566.0,16691.0,38822.0,16090.0,16512.0,38090.0,16027.0,16351.0,37516.0,15915.0,16378.0,37468.0,15689.0,16468.0,37700.0,16224.0,16284.0,37917.0,16043.0,16280.0,37944.0,15822.0,16296.0,37332.0,15694.0,16256.0,37987.0,16152.0,16218.0,38814.0,15983.0,16357.0,38261.0,15851.0,16187.0,37890.0,15696.0,16378.0,38745.0
16214.0,16540.0,38448.0,16184.0,16652.0,38148.0,15988.0,16591.0,37890.0,15567.0,16692.0,38823.0,16090.0,16511.0,38091.0,16028.0,16349.0,37516.0,15915.0,16377.0,37468.0,15689.0,16468.0,37700.0,16224.0,16284.0,37917.0,16043.0,16280.0,37944.0,15823.0,16297.0,37329.0,15695.0,16256.0,37988.0,16153.0,16220.0,38818.0,15982.0,16356.0,38260.0,15852.0,16187.0,37889.0,15697.0,16376.0,38748.0
16214.0,16540.0,38452.0,16183.0,16653.0,38149.0,15989.0,16593.0,37890.0,15567.0,16692.0,38826.0,16092.0,16513.0,38087.0,16031.0,16353.0,37517.0,15914.0,16376.0,37474.0,15688.0,16468.0,37703.0,16226.0,16283.0,37914.0,16043.0,16281.0,37948.0,15823.0,16296.0,37334.0,15695.0,16256.0,37989.0,16153.0,16218.0,38816.0,15985.0,16355.0,38257.0,15850.0,16189.0,37894.0,15695.0,16375.0,38746.0
16214.0,16540.0,38452.0,16186.0,16653.0,38151.0,15991.0,16592.0,37892.0,15568.0,16693.0,38829.0,16093.0,16512.0,38090.0,16031.0,16350.0,37516.0,15914.0,16376.0,37472.0,15688.0,16468.0,37703.0,16226.0,16283.0,37914.0,16042.0,16283.0,37944.0,15822.0,16298.0,37334.0,15695.0,16258.0,37988.0,16154.0,16219.0,38819.0,15985.0,16356.0,38259.0,15851.0,16188.0,37895.0,15695.0,16375.0,38746.0
16215.0,16540.0,38457.0,16183.0,16652.0,38151.0,15990.0,16592.0,37886.0,15569.0,16692.0,38827.0,16092.0,16512.0,38095.0,16030.0,16351.0,37514.0,15913.0,16376.0,37475.0,15691.0,16468.0,37699.0,16223.0,16283.0,37917.0,16045.0,16282.0,37952.0,15824.0,16296.0,37332.0,15696.0,16256.0,37989.0,16155.0,16220.0,38812.0,15985.0,16356.0,38258.0,15851.0,16189.0,37886.0,15698.0,16375.0,38743.0
16215.0,16541.0,38453.0,16186.0,16654.0,38148.0,15989.0,16592.0,37892.0,15569.0,16692.0,38827.0,16092.0,16511.0,38097.0,16029.0,16350.0,37519.0,15914.0,16377.0,37473.0,15690.0,16468.0,37703.0,16225.0,16283.0,37917.0,16044.0,16280.0,37949.0,15823.0,16299.0,37333.0,15697.0,16258.0,37983.0,16153.0,16217.0,38818.0,15983.0,16355.0,38258.0,15851.0,16187.0,37895.0,15695.0,16376.0,38745.0
16215.0,16541.0,38453.0,16186.0,16654.0,38148.0,15988.0,16592.0,37892.0,15570.0,16691.0,38821.0,16093.0,16510.0,38096.0,16029.0,16350.0,37519.0,15914.0,16377.0,37473.0,15690.0,16468.0,37703.0,16225.0,16283.0,37917.0,16044.0,16280.0,37949.0,15825.0,16297.0,37338.0,15696.0,16257.0,37987.0,16152.0,16218.0,38818.0,15985.0,16356.0,38259.0,15851.0,16187.0,37895.0,15695.0,16376.0,38745.0
16219.0,16539.0,38461.0,16187.0,16652.0,38147.0,15992.0,16592.0,37895.0,15571.0,16693.0,38824.0,16092.0,16511.0,38100.0,16031.0,16351.0,37521.0,15916.0,16374.0,37472.0,15693.0,16470.0,37695.0,16224.0,16281.0,37918.0,16044.0,16280.0,37948.0,15824.0,16297.0,37331.0,15696.0,16259.0,37987.0,16155.0,16217.0,38822.0,15986.0,16355.0,38258.0,15852.0,16186.0,37886.0,15695.0,16378.0,38738.0
16216.0,16538.0,38446.0,16183.0,16652.0,38147.0,15991.0,16593.0,37897.0,15568.0,16693.0,38833.0,16090.0,16509.0,38094.0,16030.0,16351.0,37515.0,15913.0,16377.0,37472.0,15691.0,16468.0,37698.0,16222.0,16280.0,37901.0,16039.0,16280.0,37941.0,15819.0,16297.0,37334.0,15692.0,16260.0,37985.0,16148.0,16216.0,38804.0,15980.0,16354.0,38257.0,15847.0,16188.0,37878.0,15689.0,16377.0,38739.0
16216.0,16540.0,38437.0,16183.0,16651.0,38145.0,15988.0,16592.0,37892.0,15566.0,16694.0,38838.0,16091.0,16509.0,38081.0,16027.0,16351.0,37515.0,15913.0,16377.0,37472.0,15691.0,16468.0,37698.0,16222.0,16280.0,37901.0,16039.0,16279.0,37943.0,15818.0,16298.0,37330.0,15690.0,16259.0,37987.0,16147.0,16214.0,38808.0,15977.0,16354.0,38253.0,15847.0,16188.0,37878.0,15689.0,16377.0,38739.0
