marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.0293916538358,-0.028609354049,0.175486817956,0.963995440987,0.0146744780077,0.00266678101985,-0.265500165217
0.0293887928128,-0.0286036767066,0.175482913852,0.964057222586,0.0146368884677,0.00279769669519,-0.265276470816
0.0293877031654,-0.028598383069,0.175460904837,0.963896806756,0.0146572524679,0.00306564556525,-0.265854683414
0.0293871238828,-0.0285925231874,0.175428912044,0.963900749433,0.0145226562034,0.00412791527618,-0.265833402743
0.0293928422034,-0.0286118797958,0.17548827827,0.964050878486,0.0147455093508,0.00297094678531,-0.265291626555
0.0293877311051,-0.0286030378193,0.175492689013,0.96396274693,0.0147290574483,0.00318038471371,-0.265610170271
0.029396770522,-0.0285972356796,0.175498992205,0.964050789866,0.0146790422395,0.00289308996327,-0.265296495092
0.0293944049627,-0.0285832099617,0.175495743752,0.963972242928,0.0146338933385,0.0026559430446,-0.265586727825
0.0294025726616,-0.0285881645977,0.175554215908,0.96417281157,0.0150254888225,0.0021791913764,-0.264840093716
0.0294062737375,-0.0285706650466,0.17552433908,0.964071612084,0.0147577702641,0.00268344052424,-0.265218653449
0.0294043403119,-0.0285730715841,0.175555363297,0.964101924654,0.0149320491998,0.00202858552853,-0.265104503218
0.0294111482799,-0.0285585932434,0.175597041845,0.964097076455,0.0149048816395,0.00232765170156,-0.265121205699
0.0294121801853,-0.0285662077367,0.175639361143,0.964299737527,0.015127651042,0.00184562032123,-0.264374287828
0.0293941013515,-0.0285403747112,0.175542116165,0.963940358657,0.0151000530566,0.00179644929393,-0.265683545067
0.0293988790363,-0.0285093002021,0.175447225571,0.96387232093,0.0150750367564,0.0031449540407,-0.265919163424
0.0293909907341,-0.028496067971,0.175465241075,0.963826501376,0.0150974004606,0.00286053096607,-0.26608713067
0.0293926037848,-0.0284930691123,0.175453931093,0.963713258229,0.0150687099469,0.00280558768259,-0.266499190565
