txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
16289.0,16597.0,38188.0,16227.0,16706.0,37914.0,16044.0,16650.0,37696.0,15614.0,16728.0,38598.0,16135.0,16505.0,37939.0,16071.0,16377.0,37427.0,15954.0,16395.0,37360.0,15686.0,16481.0,37624.0,16210.0,16277.0,38067.0,16015.0,16294.0,37953.0,15828.0,16301.0,37339.0,15657.0,16270.0,38038.0,16048.0,16238.0,39298.0,15877.0,16375.0,38592.0,15777.0,16209.0,38126.0,15635.0,16396.0,39068.0
16289.0,16597.0,38188.0,16227.0,16706.0,37914.0,16044.0,16650.0,37696.0,15614.0,16728.0,38598.0,16135.0,16505.0,37939.0,16071.0,16377.0,37427.0,15954.0,16395.0,37360.0,15686.0,16481.0,37624.0,16210.0,16277.0,38067.0,16015.0,16294.0,37953.0,15828.0,16301.0,37339.0,15657.0,16270.0,38038.0,16048.0,16238.0,39298.0,15877.0,16375.0,38592.0,15777.0,16209.0,38126.0,15635.0,16396.0,39068.0
16289.0,16598.0,38182.0,16228.0,16706.0,37916.0,16044.0,16651.0,37701.0,15614.0,16728.0,38599.0,16133.0,16504.0,37938.0,16071.0,16378.0,37428.0,15955.0,16397.0,37363.0,15686.0,16482.0,37617.0,16210.0,16276.0,38066.0,16015.0,16293.0,37958.0,15827.0,16300.0,37340.0,15656.0,16268.0,38035.0,16049.0,16238.0,39296.0,15876.0,16375.0,38601.0,15776.0,16211.0,38124.0,15635.0,16397.0,39060.0
16287.0,16597.0,38190.0,16230.0,16707.0,37919.0,16046.0,16649.0,37703.0,15617.0,16731.0,38595.0,16134.0,16503.0,37938.0,16071.0,16376.0,37428.0,15955.0,16396.0,37361.0,15686.0,16483.0,37614.0,16210.0,16277.0,38077.0,16016.0,16295.0,37958.0,15829.0,16302.0,37337.0,15657.0,16269.0,38037.0,16049.0,16238.0,39302.0,15877.0,16374.0,38603.0,15778.0,16209.0,38119.0,15638.0,16398.0,39060.0
16288.0,16596.0,38192.0,16230.0,16707.0,37913.0,16046.0,16652.0,37700.0,15618.0,16728.0,38600.0,16133.0,16504.0,37947.0,16071.0,16376.0,37428.0,15955.0,16396.0,37361.0,15686.0,16483.0,37614.0,16210.0,16277.0,38077.0,16019.0,16292.0,37959.0,15831.0,16300.0,37343.0,15659.0,16270.0,38034.0,16049.0,16237.0,39303.0,15877.0,16376.0,38596.0,15779.0,16208.0,38122.0,15638.0,16398.0,39060.0
16289.0,16598.0,38191.0,16231.0,16705.0,37921.0,16047.0,16648.0,37699.0,15617.0,16730.0,38594.0,16135.0,16502.0,37945.0,16073.0,16377.0,37429.0,15956.0,16395.0,37360.0,15688.0,16482.0,37616.0,16210.0,16278.0,38078.0,16018.0,16294.0,37955.0,15832.0,16303.0,37336.0,15657.0,16269.0,38033.0,16051.0,16238.0,39309.0,15877.0,16374.0,38598.0,15779.0,16209.0,38120.0,15636.0,16398.0,39061.0
16289.0,16597.0,38197.0,16232.0,16705.0,37923.0,16046.0,16648.0,37701.0,15617.0,16730.0,38595.0,16135.0,16502.0,37947.0,16073.0,16377.0,37429.0,15956.0,16395.0,37360.0,15688.0,16482.0,37616.0,16211.0,16274.0,38076.0,16018.0,16293.0,37965.0,15831.0,16303.0,37335.0,15659.0,16270.0,38033.0,16049.0,16236.0,39310.0,15877.0,16374.0,38598.0,15779.0,16209.0,38120.0,15636.0,16398.0,39061.0
16289.0,16597.0,38197.0,16232.0,16705.0,37923.0,16048.0,16650.0,37712.0,15620.0,16727.0,38591.0,16135.0,16503.0,37947.0,16073.0,16376.0,37433.0,15959.0,16397.0,37360.0,15689.0,16482.0,37621.0,16211.0,16274.0,38076.0,16018.0,16293.0,37965.0,15832.0,16304.0,37339.0,15662.0,16271.0,38026.0,16051.0,16235.0,39311.0,15878.0,16373.0,38598.0,15781.0,16207.0,38121.0,15637.0,16398.0,39058.0
16290.0,16594.0,38192.0,16230.0,16705.0,37922.0,16046.0,16650.0,37705.0,15617.0,16732.0,38601.0,16135.0,16500.0,37943.0,16072.0,16375.0,37428.0,15958.0,16398.0,37353.0,15688.0,16485.0,37610.0,16209.0,16273.0,38079.0,16015.0,16292.0,37955.0,15827.0,16302.0,37338.0,15654.0,16272.0,38031.0,16045.0,16234.0,39298.0,15873.0,16373.0,38592.0,15775.0,16210.0,38110.0,15632.0,16400.0,39048.0
16288.0,16593.0,38183.0,16230.0,16706.0,37919.0,16046.0,16651.0,37703.0,15618.0,16732.0,38605.0,16133.0,16501.0,37938.0,16070.0,16376.0,37429.0,15953.0,16395.0,37359.0,15686.0,16484.0,37609.0,16206.0,16272.0,38068.0,16013.0,16292.0,37955.0,15828.0,16301.0,37338.0,15653.0,16273.0,38036.0,16043.0,16233.0,39298.0,15872.0,16373.0,38590.0,15773.0,16209.0,38110.0,15630.0,16398.0,39056.0
16288.0,16593.0,38186.0,16230.0,16704.0,37921.0,16047.0,16650.0,37708.0,15619.0,16733.0,38602.0,16136.0,16499.0,37936.0,16072.0,16374.0,37427.0,15956.0,16395.0,37358.0,15687.0,16485.0,37617.0,16208.0,16271.0,38068.0,16013.0,16291.0,37957.0,15828.0,16302.0,37339.0,15655.0,16275.0,38032.0,16042.0,16233.0,39294.0,15871.0,16370.0,38586.0,15773.0,16210.0,38109.0,15629.0,16400.0,39060.0
16288.0,16593.0,38186.0,16230.0,16704.0,37921.0,16047.0,16650.0,37708.0,15619.0,16733.0,38602.0,16136.0,16499.0,37936.0,16072.0,16374.0,37427.0,15956.0,16395.0,37358.0,15687.0,16485.0,37617.0,16208.0,16271.0,38068.0,16013.0,16291.0,37957.0,15828.0,16302.0,37339.0,15655.0,16275.0,38032.0,16042.0,16233.0,39294.0,15871.0,16370.0,38586.0,15773.0,16210.0,38109.0,15629.0,16400.0,39060.0
