txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15896.0,16396.0,39723.0,16017.0,16531.0,39004.0,15819.0,16453.0,38674.0,15361.0,16631.0,39875.0,15955.0,16527.0,38738.0,15971.0,16436.0,37937.0,15842.0,16448.0,37813.0,15614.0,16512.0,38092.0,16216.0,16358.0,37976.0,16061.0,16327.0,37962.0,15899.0,16188.0,37313.0,15654.0,16326.0,37913.0,16177.0,16298.0,38508.0,16040.0,16385.0,37976.0,15942.0,16265.0,37597.0,15729.0,16441.0,38258.0
15896.0,16396.0,39723.0,16017.0,16531.0,39004.0,15819.0,16451.0,38675.0,15363.0,16631.0,39877.0,15953.0,16527.0,38733.0,15970.0,16437.0,37943.0,15843.0,16449.0,37809.0,15614.0,16511.0,38092.0,16216.0,16358.0,37976.0,16061.0,16327.0,37962.0,15899.0,16188.0,37312.0,15654.0,16328.0,37918.0,16175.0,16295.0,38503.0,16038.0,16384.0,37983.0,15941.0,16266.0,37597.0,15728.0,16441.0,38259.0
15894.0,16394.0,39718.0,16019.0,16530.0,39006.0,15819.0,16451.0,38675.0,15362.0,16632.0,39876.0,15954.0,16527.0,38733.0,15969.0,16436.0,37937.0,15843.0,16447.0,37813.0,15613.0,16512.0,38090.0,16215.0,16357.0,37973.0,16061.0,16326.0,37958.0,15899.0,16188.0,37312.0,15651.0,16326.0,37917.0,16175.0,16295.0,38506.0,16039.0,16385.0,37980.0,15941.0,16265.0,37592.0,15728.0,16441.0,38267.0
15896.0,16395.0,39725.0,16019.0,16531.0,39005.0,15817.0,16453.0,38673.0,15362.0,16629.0,39874.0,15954.0,16527.0,38737.0,15968.0,16436.0,37940.0,15843.0,16447.0,37806.0,15614.0,16513.0,38088.0,16216.0,16355.0,37974.0,16061.0,16327.0,37958.0,15899.0,16188.0,37315.0,15652.0,16326.0,37918.0,16176.0,16296.0,38499.0,16039.0,16385.0,37978.0,15940.0,16264.0,37599.0,15726.0,16442.0,38258.0
15897.0,16393.0,39722.0,16019.0,16532.0,39001.0,15819.0,16452.0,38678.0,15362.0,16632.0,39873.0,15954.0,16527.0,38738.0,15968.0,16435.0,37938.0,15844.0,16447.0,37813.0,15614.0,16512.0,38083.0,16216.0,16356.0,37975.0,16059.0,16325.0,37959.0,15899.0,16189.0,37316.0,15653.0,16327.0,37920.0,16175.0,16295.0,38506.0,16038.0,16386.0,37980.0,15941.0,16266.0,37592.0,15728.0,16441.0,38257.0
15897.0,16394.0,39725.0,16021.0,16530.0,39006.0,15818.0,16451.0,38682.0,15362.0,16632.0,39879.0,15954.0,16525.0,38735.0,15970.0,16436.0,37945.0,15843.0,16448.0,37808.0,15614.0,16514.0,38092.0,16216.0,16354.0,37975.0,16061.0,16327.0,37961.0,15899.0,16187.0,37313.0,15653.0,16327.0,37920.0,16175.0,16296.0,38504.0,16039.0,16384.0,37977.0,15941.0,16267.0,37595.0,15727.0,16443.0,38256.0
15899.0,16391.0,39729.0,16021.0,16529.0,39006.0,15823.0,16452.0,38678.0,15364.0,16631.0,39880.0,15958.0,16525.0,38749.0,15971.0,16433.0,37942.0,15848.0,16448.0,37812.0,15617.0,16512.0,38090.0,16217.0,16356.0,37980.0,16062.0,16326.0,37959.0,15900.0,16188.0,37311.0,15654.0,16327.0,37914.0,16176.0,16294.0,38505.0,16040.0,16384.0,37982.0,15939.0,16267.0,37591.0,15728.0,16443.0,38255.0
15901.0,16389.0,39738.0,16025.0,16531.0,39015.0,15823.0,16452.0,38675.0,15368.0,16633.0,39874.0,15957.0,16523.0,38751.0,15972.0,16436.0,37941.0,15847.0,16448.0,37813.0,15618.0,16514.0,38081.0,16219.0,16356.0,37981.0,16063.0,16326.0,37963.0,15902.0,16187.0,37318.0,15655.0,16328.0,37917.0,16175.0,16295.0,38505.0,16038.0,16385.0,37981.0,15941.0,16265.0,37588.0,15728.0,16440.0,38253.0
15903.0,16389.0,39734.0,16024.0,16529.0,39012.0,15826.0,16452.0,38672.0,15368.0,16635.0,39876.0,15955.0,16523.0,38740.0,15969.0,16437.0,37939.0,15844.0,16448.0,37813.0,15616.0,16517.0,38089.0,16215.0,16354.0,37977.0,16061.0,16324.0,37956.0,15899.0,16190.0,37316.0,15655.0,16329.0,37912.0,16172.0,16292.0,38501.0,16038.0,16383.0,37976.0,15939.0,16266.0,37587.0,15726.0,16443.0,38251.0
15898.0,16389.0,39720.0,16020.0,16530.0,39002.0,15819.0,16454.0,38676.0,15361.0,16634.0,39876.0,15953.0,16523.0,38732.0,15970.0,16435.0,37933.0,15843.0,16448.0,37812.0,15612.0,16517.0,38092.0,16213.0,16355.0,37966.0,16059.0,16325.0,37952.0,15898.0,16189.0,37313.0,15649.0,16327.0,37919.0,16171.0,16292.0,38493.0,16036.0,16384.0,37973.0,15936.0,16265.0,37593.0,15724.0,16443.0,38262.0
