txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15651.0,16596.0,38836.0,15705.0,16448.0,38690.0,15530.0,16487.0,38819.0,15156.0,16299.0,39964.0,15955.0,16373.0,37653.0,15655.0,16465.0,38141.0,15764.0,16525.0,37772.0,15454.0,16373.0,38308.0,16270.0,16503.0,37485.0,15959.0,16283.0,37908.0,15742.0,16254.0,37815.0,15456.0,16313.0,38300.0,16191.0,16246.0,38356.0,16028.0,16289.0,38420.0,15883.0,16082.0,37966.0,15600.0,16015.0,37934.0
15648.0,16596.0,38836.0,15706.0,16447.0,38686.0,15529.0,16487.0,38810.0,15155.0,16299.0,39966.0,15957.0,16374.0,37650.0,15655.0,16465.0,38141.0,15764.0,16525.0,37772.0,15452.0,16371.0,38304.0,16272.0,16505.0,37481.0,15959.0,16283.0,37899.0,15743.0,16255.0,37811.0,15456.0,16313.0,38297.0,16190.0,16245.0,38357.0,16028.0,16289.0,38420.0,15883.0,16082.0,37966.0,15600.0,16015.0,37934.0
15648.0,16596.0,38836.0,15706.0,16447.0,38686.0,15530.0,16488.0,38815.0,15157.0,16298.0,39970.0,15954.0,16374.0,37644.0,15653.0,16464.0,38142.0,15762.0,16523.0,37771.0,15452.0,16371.0,38304.0,16272.0,16505.0,37481.0,15959.0,16283.0,37899.0,15740.0,16255.0,37815.0,15455.0,16313.0,38298.0,16190.0,16246.0,38361.0,16029.0,16289.0,38416.0,15884.0,16082.0,37965.0,15600.0,16015.0,37932.0
15649.0,16596.0,38838.0,15705.0,16448.0,38686.0,15526.0,16487.0,38812.0,15156.0,16299.0,39968.0,15954.0,16373.0,37647.0,15653.0,16464.0,38137.0,15763.0,16524.0,37770.0,15454.0,16370.0,38309.0,16271.0,16506.0,37477.0,15957.0,16283.0,37905.0,15742.0,16255.0,37811.0,15453.0,16312.0,38299.0,16190.0,16245.0,38361.0,16029.0,16288.0,38422.0,15883.0,16085.0,37965.0,15601.0,16013.0,37931.0
15649.0,16596.0,38838.0,15705.0,16448.0,38685.0,15527.0,16489.0,38815.0,15154.0,16298.0,39966.0,15952.0,16376.0,37651.0,15656.0,16465.0,38136.0,15763.0,16524.0,37770.0,15454.0,16370.0,38309.0,16271.0,16506.0,37477.0,15960.0,16283.0,37906.0,15741.0,16257.0,37810.0,15454.0,16313.0,38296.0,16190.0,16246.0,38359.0,16030.0,16288.0,38422.0,15883.0,16082.0,37966.0,15601.0,16013.0,37931.0
15648.0,16597.0,38830.0,15703.0,16451.0,38683.0,15526.0,16486.0,38811.0,15154.0,16297.0,39970.0,15953.0,16373.0,37645.0,15653.0,16466.0,38138.0,15762.0,16523.0,37773.0,15452.0,16372.0,38302.0,16270.0,16504.0,37480.0,15957.0,16283.0,37904.0,15742.0,16255.0,37814.0,15454.0,16312.0,38298.0,16191.0,16247.0,38361.0,16029.0,16290.0,38420.0,15885.0,16085.0,37965.0,15600.0,16012.0,37928.0
15646.0,16598.0,38833.0,15703.0,16450.0,38678.0,15525.0,16488.0,38810.0,15152.0,16297.0,39965.0,15953.0,16377.0,37642.0,15654.0,16466.0,38139.0,15761.0,16524.0,37769.0,15452.0,16371.0,38302.0,16270.0,16506.0,37478.0,15958.0,16283.0,37902.0,15740.0,16256.0,37811.0,15453.0,16312.0,38301.0,16190.0,16248.0,38353.0,16028.0,16290.0,38420.0,15885.0,16083.0,37968.0,15600.0,16014.0,37936.0
15644.0,16602.0,38826.0,15701.0,16451.0,38675.0,15522.0,16488.0,38805.0,15146.0,16296.0,39966.0,15951.0,16379.0,37639.0,15653.0,16466.0,38129.0,15761.0,16525.0,37769.0,15451.0,16370.0,38300.0,16269.0,16507.0,37479.0,15957.0,16285.0,37899.0,15740.0,16255.0,37818.0,15453.0,16311.0,38300.0,16191.0,16247.0,38351.0,16027.0,16291.0,38425.0,15883.0,16084.0,37966.0,15602.0,16012.0,37936.0
15644.0,16602.0,38826.0,15704.0,16452.0,38689.0,15525.0,16487.0,38808.0,15150.0,16297.0,39959.0,15951.0,16378.0,37641.0,15654.0,16468.0,38131.0,15762.0,16524.0,37763.0,15451.0,16370.0,38300.0,16269.0,16507.0,37479.0,15957.0,16285.0,37899.0,15741.0,16255.0,37813.0,15454.0,16309.0,38293.0,16191.0,16250.0,38361.0,16030.0,16291.0,38425.0,15883.0,16085.0,37966.0,15602.0,16012.0,37936.0
15650.0,16599.0,38849.0,15706.0,16448.0,38690.0,15530.0,16485.0,38816.0,15161.0,16296.0,39955.0,15955.0,16378.0,37657.0,15656.0,16467.0,38144.0,15769.0,16521.0,37767.0,15460.0,16369.0,38302.0,16275.0,16508.0,37497.0,15964.0,16285.0,37916.0,15747.0,16252.0,37818.0,15461.0,16310.0,38292.0,16192.0,16250.0,38376.0,16033.0,16292.0,38426.0,15888.0,16083.0,37973.0,15606.0,16013.0,37928.0
