txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
16229.0,16548.0,38507.0,16195.0,16634.0,38191.0,15986.0,16577.0,37963.0,15547.0,16686.0,38989.0,16106.0,16509.0,38165.0,16049.0,16365.0,37570.0,15932.0,16386.0,37485.0,15684.0,16484.0,37755.0,16271.0,16281.0,37911.0,16091.0,16307.0,37885.0,15845.0,16293.0,37302.0,15716.0,16269.0,37954.0,16198.0,16209.0,38746.0,15999.0,16324.0,38142.0,15877.0,16193.0,37812.0,15706.0,16379.0,38626.0
16229.0,16548.0,38507.0,16195.0,16635.0,38191.0,15985.0,16579.0,37954.0,15545.0,16686.0,38994.0,16105.0,16507.0,38164.0,16048.0,16366.0,37567.0,15933.0,16386.0,37487.0,15684.0,16484.0,37755.0,16271.0,16281.0,37911.0,16090.0,16306.0,37887.0,15844.0,16294.0,37301.0,15715.0,16272.0,37951.0,16198.0,16211.0,38753.0,15998.0,16326.0,38149.0,15878.0,16192.0,37807.0,15706.0,16379.0,38626.0
16230.0,16548.0,38508.0,16196.0,16634.0,38191.0,15987.0,16579.0,37961.0,15547.0,16687.0,38989.0,16105.0,16507.0,38162.0,16050.0,16368.0,37564.0,15932.0,16388.0,37483.0,15685.0,16483.0,37750.0,16269.0,16280.0,37913.0,16091.0,16308.0,37886.0,15844.0,16294.0,37299.0,15718.0,16270.0,37957.0,16198.0,16209.0,38752.0,15997.0,16324.0,38144.0,15876.0,16193.0,37810.0,15704.0,16380.0,38621.0
16230.0,16548.0,38508.0,16196.0,16634.0,38191.0,15985.0,16576.0,37955.0,15549.0,16687.0,38990.0,16107.0,16508.0,38168.0,16049.0,16365.0,37564.0,15933.0,16387.0,37487.0,15685.0,16484.0,37753.0,16269.0,16280.0,37913.0,16091.0,16308.0,37886.0,15844.0,16294.0,37299.0,15716.0,16271.0,37957.0,16198.0,16211.0,38749.0,15999.0,16324.0,38140.0,15876.0,16193.0,37806.0,15705.0,16378.0,38620.0
16230.0,16547.0,38515.0,16197.0,16634.0,38190.0,15987.0,16579.0,37956.0,15547.0,16686.0,38991.0,16108.0,16507.0,38169.0,16052.0,16364.0,37564.0,15934.0,16388.0,37487.0,15687.0,16484.0,37754.0,16270.0,16280.0,37913.0,16093.0,16307.0,37887.0,15848.0,16295.0,37295.0,15719.0,16271.0,37954.0,16198.0,16208.0,38757.0,16000.0,16324.0,38144.0,15876.0,16193.0,37804.0,15706.0,16379.0,38624.0
16230.0,16547.0,38515.0,16197.0,16635.0,38192.0,15989.0,16578.0,37963.0,15548.0,16687.0,38993.0,16106.0,16507.0,38174.0,16051.0,16366.0,37567.0,15934.0,16388.0,37484.0,15687.0,16484.0,37754.0,16270.0,16280.0,37913.0,16092.0,16307.0,37884.0,15847.0,16295.0,37295.0,15719.0,16270.0,37952.0,16197.0,16209.0,38753.0,15999.0,16325.0,38144.0,15877.0,16192.0,37807.0,15706.0,16379.0,38624.0
16231.0,16545.0,38521.0,16198.0,16633.0,38199.0,15988.0,16578.0,37966.0,15550.0,16688.0,38993.0,16109.0,16506.0,38178.0,16053.0,16366.0,37570.0,15937.0,16386.0,37487.0,15689.0,16485.0,37746.0,16272.0,16280.0,37914.0,16092.0,16306.0,37884.0,15848.0,16293.0,37301.0,15720.0,16271.0,37948.0,16197.0,16209.0,38760.0,15999.0,16324.0,38144.0,15877.0,16193.0,37810.0,15710.0,16381.0,38617.0
16234.0,16544.0,38520.0,16200.0,16634.0,38203.0,15989.0,16578.0,37964.0,15551.0,16688.0,38995.0,16112.0,16506.0,38179.0,16053.0,16364.0,37571.0,15937.0,16386.0,37487.0,15689.0,16485.0,37746.0,16272.0,16278.0,37916.0,16093.0,16305.0,37890.0,15847.0,16294.0,37294.0,15719.0,16272.0,37949.0,16199.0,16207.0,38760.0,15997.0,16323.0,38148.0,15877.0,16193.0,37810.0,15710.0,16381.0,38617.0
16230.0,16546.0,38516.0,16197.0,16633.0,38196.0,15987.0,16579.0,37970.0,15549.0,16689.0,38993.0,16108.0,16504.0,38173.0,16048.0,16364.0,37560.0,15934.0,16388.0,37482.0,15684.0,16486.0,37753.0,16268.0,16276.0,37903.0,16090.0,16304.0,37887.0,15844.0,16295.0,37300.0,15717.0,16275.0,37948.0,16196.0,16207.0,38759.0,15994.0,16323.0,38136.0,15874.0,16193.0,37805.0,15702.0,16382.0,38620.0
16230.0,16544.0,38508.0,16197.0,16633.0,38192.0,15986.0,16579.0,37962.0,15547.0,16689.0,39000.0,16105.0,16505.0,38164.0,16048.0,16364.0,37560.0,15934.0,16388.0,37482.0,15683.0,16486.0,37755.0,16266.0,16277.0,37902.0,16087.0,16307.0,37884.0,15842.0,16294.0,37297.0,15712.0,16272.0,37951.0,16191.0,16206.0,38742.0,15994.0,16323.0,38136.0,15874.0,16193.0,37805.0,15702.0,16381.0,38618.0
