position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,w_z,time
0.46509462643087945,0.5473169702325024,-0.12399727590061399,-1.35556762619175,0.07942994392171945,1.8941658576636733,0.15915498880018217,-0.00025538465977816645,0.0005847092167814411,-0.0021795383786985187,-0.0009631082479075868,-0.00011742475736733542,-0.0003454956467635511,0.0013955229125710005,0.5737576696030902,0.8190092853938279,0.0025833914783988292,0.0,0.8189753749102464,-0.5736978268649299,-0.011440526311601945,0.0,-0.007887963069627968,0.008679990836860288,-0.9999312165332594,0.0,0.661763688852316,0.26093005329205815,0.3036754225476489,1.0,5e-324,6.91134029117384e-310,6.91112809159484e-310,0.0
0.4650965902526831,0.5473192302021895,-0.12398924455196808,-1.3555600159843335,0.07942958750828277,1.8941642281393858,0.15914686591767768,0.0008509120927736493,0.00025541836807086777,0.0007173726523655447,0.0005670481737015508,0.00014228510794687027,0.007070132706048419,-0.0006703254461000451,0.5737432775997273,0.8190193522677158,0.0025882274439708976,0.0,0.8189854738934481,-0.5736833875988712,-0.011441645240781364,0.0,-0.007886257620945192,0.008684454923992363,-0.9999311912243808,0.0,0.6617627110019972,0.26093670639331984,0.3036770366775747,1.0,-0.0002400000000000001,-0.0003154285714285716,-0.00012000000000000004,0.013000000000000005
0.46509144397269403,0.5473077635014164,-0.12400012851900825,-1.3555662997306486,0.07942628532942586,1.8941663521253675,0.15915172179357948,-0.00013921851004527707,-0.002386758009127326,-0.0017884093014266592,0.0008021466028978867,7.509366494774408e-05,-0.0002534174815217454,-6.772896089702623e-05,0.5737510682729515,0.8190138869806649,0.0025906542953235056,0.0,0.8189800857016524,-0.5736912199055257,-0.011434610996086104,0.0,-0.007879021270553566,0.008682481715775722,-0.9999312654053144,0.0,0.6617638120094568,0.2609305528666366,0.30368277163657054,1.0,-0.0005800000000000004,-0.000762285714285715,-0.0002900000000000002,0.03000000000000002
0.46508259840517996,0.5472759889753719,-0.1239917284678565,-1.355598019285382,0.07943055476052942,1.8941652748643827,0.15914544274993572,-0.001414719712370782,-0.0026146565395173604,0.0005100236060897345,-0.001387198457376199,0.00016305295516381982,0.003049345827047419,-0.0006453151774401265,0.5737575649159523,0.8190093195485579,0.0025957841846255044,0.0,0.8189755086865611,-0.5736976156461899,-0.011441541621362628,0.0,-0.007881685767321622,0.008690722055932049,-0.9999311728212156,0.0,0.6617595139822197,0.2609222921393775,0.30368975292771316,1.0,-0.0009000000000000006,-0.001182857142857144,-0.0004500000000000003,0.046000000000000034
0.46509023912675895,0.5471567941392068,-0.12398786030737351,-1.3557253627885593,0.07942779109885588,1.8941912891330348,0.15914780890973482,0.0005948542926670877,-0.01038164663089168,-0.002267761702093796,-0.011412022505028489,0.00042430293351934114,0.0034739943456435682,-0.00203719172981559,0.5737572486854456,0.8190094839039104,0.0026137631044917736,0.0,0.8189758397798901,-0.5736971692919473,-0.011440223093934745,0.0,-0.00787029424521507,0.008704687352416099,-0.9999311410725191,0.0,0.6617336645424492,0.2609131444871157,0.30371872974746716,1.0,-0.001280000000000001,-0.0016822857142857158,-0.0006400000000000005,0.06500000000000004
0.4650839233247407,0.5470212876628698,-0.12399464952058552,-1.3559044930211035,0.07942597277575209,1.8942268002915745,0.15914178062173456,0.0002701119784252425,-0.00949900504840966,0.00033297750389017414,-0.013625131597994205,0.00016609275130100498,0.0032526313152684903,-0.0007408095076873162,0.5737710053657217,0.8189998448045143,0.002614290151989449,0.0,0.8189661091244229,-0.5737108138181463,-0.011452559317999692,0.0,-0.007879949486847504,0.008712329247132042,-0.999930998476982,0.0,0.6617088267478732,0.26089187071341663,0.3037297154943841,1.0,-0.001580000000000001,-0.0020765714285714302,-0.0007900000000000006,0.08000000000000006
0.46506446255805617,0.5468626721749544,-0.12399573860130567,-1.3561146054078435,0.0794189145151481,1.8943250841615256,0.15914918751153675,-0.0018363461720301865,-0.010524761593778499,0.0004391555168221338,-0.009384185029121887,-0.0001705128549419199,0.008188741812890752,0.0004250882508504543,0.5738017430394355,0.8189781523502695,0.0026631858839564083,0.0,0.8189450426907443,-0.5737413850817383,-0.011427466821283563,0.0,-0.007831016476881503,0.008738271496812305,-0.9999311565263816,0.0,0.6616896173949405,0.2608580585023222,0.3037548421233034,1.0,-0.0019400000000000014,-0.002549714285714288,-0.0009700000000000007,0.09800000000000007
0.46503960710069364,0.5466781195466467,-0.12399206896390484,-1.3563258753714644,0.07941179178045897,1.8944405671269242,0.1591437000536057,-0.003545397013605475,-0.015870683111026615,0.00028180565452087114,-0.01590087215504218,-0.0001821175825290072,0.007214114231853086,0.0008152987829292465,0.573827095146751,0.8189601512686846,0.002735399536254209,0.0,0.818927949900186,-0.5737664809915903,-0.011392324785287294,0.0,-0.0077605288776674275,0.008777488766750677,-0.9999313625856969,0.0,0.6616756561482187,0.26083075580391385,0.30379066768142177,1.0,-0.002240000000000002,-0.002944000000000003,-0.001120000000000001,0.11300000000000009
0.46501304426044493,0.5464558668710595,-0.12399026738029438,-1.3565905241783445,0.07940850412687951,1.8945620289277156,0.1591312902323122,0.0008685357875867557,-0.013299808497603689,0.0011365398988421543,-0.016420992062494737,0.00017060080199673354,0.004225771664538685,-0.0015472612466877044,0.5738513833755327,0.8189428788421275,0.0028103190146774003,0.0,0.8189115638669483,-0.5737904459497475,-0.011363168703636234,0.0,-0.007693400012022178,0.008822342676820902,-0.9999314865859299,0.0,0.66165174004514,0.26079344394747883,0.3038325916116461,1.0,-0.002580000000000002,-0.003390857142857146,-0.001290000000000001,0.1300000000000001
0.464977598683001,0.5462473991998735,-0.12398820371158513,-1.3569006361738838,0.0793941215286458,1.8946852376944203,0.15912677116744342,-0.0013315806092628127,-0.018270849744599284,-0.001010744489331973,-0.021587902381814534,-7.4006543996109e-05,0.006143176768650111,0.00020309627706320104,0.5738888358525175,0.8189165627469287,0.0028309439779930466,0.0,0.8188854817246428,-0.5738277948684044,-0.011356784680209932,0.0,-0.007675932519373763,0.008835920981167297,-0.9999315009341252,0.0,0.6616202575804276,0.26074314967399015,0.3038432148997603,1.0,-0.002880000000000002,-0.00378514285714286,-0.001440000000000001,0.1450000000000001
