position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,time
0.465082556826,0.547878265715,-0.123916426686,-1.35585832832,0.079472398844,1.8940923322,0.159167531716,0.000993680898024,-0.00011730835238,-0.00117967993208,0.00111983031655,0.000240267871594,-3.40615980322e-05,0.00159071119693,0.573749116192,0.819017298934,0.00183374402004,0.0,0.818972471674,-0.573690882195,-0.0119837067388,0.0,-0.00876302961534,0.00837758831714,-0.999926509963,0.0,0.661649714848,0.260928722962,0.30313040309,1.0,0.0,0.0,0.0
0.465081877044,0.547875222276,-0.123914222033,-1.35586333962,0.0794741756883,1.89409395835,0.159166824013,0.000322456247243,0.000498746699139,0.000877465167318,-0.000843220550985,0.00109180423189,1.68692633365e-05,0.00116726313625,0.57374830328,0.81901786526,0.00183514851189,0.0,0.81897302514,-0.573690033526,-0.0119865102715,0.0,-0.0087645283875,0.00838033840636,-0.999926473782,0.0,0.66164854189,0.260929392546,0.303130245651,1.0,-0.00026,-0.000341714285714,0.014
0.465076164457,0.547872867491,-0.12391962026,-1.35586895934,0.0794724982273,1.89409267976,0.159165192199,-0.0014942157116,-0.00235653822375,-0.00156460286784,-0.000479910030773,2.06357410003e-06,-0.000385824408155,-0.000938734834062,0.573755265753,0.819013000825,0.00182931748831,0.0,0.818968120823,-0.573697054831,-0.0119855436186,0.0,-0.00876701078234,0.00837508271618,-0.999926496054,0.0,0.661649884832,0.260921492895,0.303129303821,1.0,-0.00062,-0.000814857142857,0.032
0.46507513426,0.547839323863,-0.123914419271,-1.35588621459,0.079471429243,1.89409394251,0.159166666485,-0.00112146173731,-0.00587397394204,-0.00309422157945,-0.000883043258913,-6.511771981e-05,-0.00029742140723,0.000205023837875,0.573754292845,0.819013644201,0.00184633552476,0.0,0.818968953772,-0.573695977882,-0.0119801761209,0.0,-0.00875286095825,0.00838593040656,-0.999926529099,0.0,0.661646206805,0.260922130811,0.303144789512,1.0,-0.00092,-0.00120914285714,0.047
0.465077967057,0.547750678386,-0.123911835153,-1.35599785037,0.079468101883,1.89411433632,0.159163606492,-0.000671504020477,-0.00446204945146,-0.000249975136873,-0.00719976633964,-0.000181135091306,0.00240488081096,0.000390090993405,0.573752855516,0.819014647791,0.00184780751236,0.0,0.818969903569,-0.573694464471,-0.0119877180685,0.0,-0.00875820837309,0.0083914477745,-0.999926435989,0.0,0.661625879337,0.260914259771,0.303156134625,1.0,-0.00126,-0.001656,0.064
0.465080038486,0.547616620977,-0.123914677286,-1.35618005495,0.0794696409161,1.89414779931,0.159155615019,0.0009047542284,-0.00905327488431,6.53689643289e-06,-0.00344722887189,-2.88399758978e-06,-0.000267443121694,-0.00571994134288,0.573756942993,0.819011794848,0.00184314095556,0.0,0.818966841934,-0.573698430044,-0.0120070845417,0.0,-0.00877670576764,0.0083987811511,-0.999926212233,0.0,0.66159434618,0.260896637995,0.303167384119,1.0,-0.0016,-0.00210285714286,0.081
0.465056807004,0.54746247504,-0.123917662302,-1.35637810293,0.0794619684936,1.89424591959,0.159147720246,-0.00293282605136,-0.00982080789698,-0.00102018135331,-0.0134661871457,0.000139788094291,0.00982221136176,-0.0011221276635,0.573780776853,0.818994989909,0.00189037524014,0.0,0.81895066594,-0.57372207018,-0.0119808116085,0.0,-0.00872784272425,0.00842264561589,-0.999926439196,0.0,0.661579761587,0.260863489596,0.303190920178,1.0,-0.00192,-0.00252342857143,0.097
0.465041817564,0.547258846535,-0.123914794244,-1.35661117899,0.0794610392575,1.89437835295,0.159135745171,-0.00206514697708,-0.00820573045071,-0.000531294129126,-0.00876349079118,0.000311901416713,0.00581727639494,-0.000704792685231,0.573794275159,0.818985308249,0.00198533834571,0.0,0.818942154619,-0.573735100264,-0.011938551555,0.0,-0.00863860635044,0.00847631299375,-0.999926760617,0.0,0.661561421429,0.260839106476,0.30323562717,1.0,-0.00228,-0.00299657142857,0.115
0.46501346,0.547042446161,-0.123911786159,-1.35688238113,0.0794569216056,1.89450561631,0.159118975612,-0.00284249734494,-0.0128516670133,0.000684295565489,-0.0192691732915,-7.20438904971e-05,0.00557402515472,-8.09711041519e-05,0.573815862258,0.818970013485,0.00205429689103,0.0,0.818927672825,-0.57375631518,-0.0119123622213,0.0,-0.00857736677543,0.00851798696946,-0.999926933669,0.0,0.661537259331,0.260800727272,0.30327076649,1.0,-0.00262,-0.00344342857143,0.132
0.464984281767,0.546818833283,-0.123915030357,-1.3572249033,0.0794489175187,1.89463650808,0.159089663764,-0.000808103038693,-0.0204889634128,-0.00049771558304,-0.0161390187119,-0.00270568917474,0.0105001452884,0.000496318470022,0.573835086326,0.81895650343,0.00207028772491,0.0,0.818914278151,-0.573775378932,-0.0119149684379,0.0,-0.00857012576803,0.00853277940242,-0.999926869636,0.0,0.661499492548,0.260749419684,0.303277573464,1.0,-0.00294,-0.003864,0.148
0.464939230302,0.54651432171,-0.123912551985,-1.35769091057,0.0794326634217,1.89480507382,0.158947789488,0.000170306387017,-0.0183357556091,0.000509870900814,-0.0261295334308,0.000181517896093,0.0131394947776,-0.00290409715218,0.573775780425,0.818998019155,0.00208454272907,0.0,0.818955844358,-0.573715887218,-0.0119227784717,0.0,-0.008568961649,0.00854831455479,-0.999926746924,0.0,0.661446299798,0.260678550805,0.303285952184,1.0,-0.00332,-0.00436342857143,0.167
0.464895141447,0.546270278834,-0.123912552959,-1.35810947954,0.0794147286898,1.89494819227,0.158935328943,-0.000922088669715,-0.0100631915382,0.00032770788436,-0.0264103707,-0.00485504598545,0.00825746047024,0.000457471112807,0.573820290978,0.818966893774,0.00206093809224,0.0,0.818924327131,-0.573760405607,-0.011945304178,0.0,-0.00860048956818,0.00854237472686,-0.999926527007,0.0,0.661397694847,0.260609715201,0.303271941521,1.0,-0.00362,-0.00475771428571,0.182
