txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15385.0,16586.0,39040.0,15591.0,16469.0,38675.0,15539.0,16416.0,38557.0,15181.0,16223.0,39438.0,15861.0,16450.0,37618.0,15667.0,16640.0,37820.0,15799.0,16568.0,37447.0,15374.0,16443.0,37999.0,16198.0,16528.0,37373.0,15979.0,16323.0,37786.0,15622.0,16248.0,37461.0,15497.0,16239.0,38019.0,16180.0,16256.0,38024.0,16082.0,16326.0,38123.0,15756.0,16119.0,37462.0,15715.0,16065.0,37519.0
15385.0,16586.0,39040.0,15591.0,16469.0,38675.0,15539.0,16416.0,38557.0,15181.0,16223.0,39438.0,15858.0,16451.0,37622.0,15668.0,16638.0,37813.0,15800.0,16568.0,37443.0,15374.0,16443.0,37997.0,16198.0,16528.0,37373.0,15979.0,16323.0,37786.0,15622.0,16248.0,37461.0,15497.0,16239.0,38019.0,16181.0,16256.0,38016.0,16081.0,16327.0,38120.0,15757.0,16118.0,37461.0,15717.0,16066.0,37518.0
15384.0,16588.0,39041.0,15592.0,16469.0,38678.0,15541.0,16416.0,38559.0,15182.0,16222.0,39445.0,15858.0,16451.0,37624.0,15669.0,16639.0,37816.0,15802.0,16566.0,37446.0,15376.0,16440.0,37999.0,16197.0,16529.0,37380.0,15981.0,16323.0,37781.0,15620.0,16249.0,37464.0,15498.0,16238.0,38015.0,16181.0,16256.0,38011.0,16081.0,16327.0,38122.0,15756.0,16120.0,37464.0,15716.0,16065.0,37520.0
15386.0,16587.0,39040.0,15590.0,16470.0,38673.0,15542.0,16416.0,38556.0,15183.0,16222.0,39443.0,15858.0,16451.0,37624.0,15669.0,16639.0,37816.0,15802.0,16566.0,37446.0,15376.0,16440.0,37999.0,16198.0,16528.0,37379.0,15980.0,16324.0,37784.0,15621.0,16247.0,37462.0,15497.0,16238.0,38013.0,16181.0,16256.0,38011.0,16081.0,16327.0,38122.0,15756.0,16120.0,37464.0,15716.0,16065.0,37520.0
15385.0,16589.0,39037.0,15592.0,16469.0,38678.0,15540.0,16416.0,38557.0,15179.0,16221.0,39441.0,15859.0,16451.0,37619.0,15665.0,16640.0,37817.0,15801.0,16568.0,37446.0,15373.0,16441.0,37992.0,16198.0,16529.0,37380.0,15979.0,16323.0,37784.0,15620.0,16248.0,37467.0,15499.0,16239.0,38014.0,16181.0,16257.0,38023.0,16085.0,16327.0,38118.0,15757.0,16118.0,37462.0,15716.0,16065.0,37517.0
15382.0,16589.0,39036.0,15589.0,16470.0,38671.0,15539.0,16417.0,38559.0,15179.0,16221.0,39440.0,15857.0,16452.0,37620.0,15664.0,16640.0,37817.0,15800.0,16567.0,37451.0,15374.0,16442.0,37994.0,16197.0,16529.0,37378.0,15979.0,16323.0,37784.0,15622.0,16247.0,37466.0,15498.0,16237.0,38013.0,16180.0,16257.0,38019.0,16082.0,16327.0,38123.0,15756.0,16119.0,37461.0,15716.0,16065.0,37512.0
15381.0,16589.0,39032.0,15587.0,16470.0,38668.0,15537.0,16418.0,38554.0,15176.0,16223.0,39438.0,15859.0,16453.0,37616.0,15664.0,16639.0,37807.0,15798.0,16567.0,37450.0,15371.0,16440.0,37997.0,16199.0,16529.0,37380.0,15977.0,16323.0,37788.0,15620.0,16247.0,37464.0,15497.0,16238.0,38014.0,16180.0,16259.0,38013.0,16081.0,16326.0,38117.0,15757.0,16118.0,37463.0,15716.0,16064.0,37520.0
15383.0,16591.0,39033.0,15589.0,16472.0,38666.0,15537.0,16419.0,38551.0,15176.0,16223.0,39438.0,15859.0,16453.0,37616.0,15664.0,16639.0,37807.0,15798.0,16567.0,37450.0,15369.0,16441.0,38000.0,16197.0,16530.0,37377.0,15978.0,16323.0,37784.0,15619.0,16249.0,37464.0,15497.0,16238.0,38014.0,16180.0,16259.0,38013.0,16081.0,16326.0,38117.0,15757.0,16118.0,37463.0,15715.0,16065.0,37521.0
15382.0,16592.0,39034.0,15586.0,16472.0,38669.0,15534.0,16416.0,38551.0,15173.0,16219.0,39443.0,15856.0,16456.0,37608.0,15662.0,16640.0,37808.0,15798.0,16566.0,37446.0,15372.0,16438.0,37994.0,16198.0,16532.0,37376.0,15979.0,16323.0,37787.0,15621.0,16247.0,37457.0,15497.0,16236.0,38016.0,16181.0,16258.0,38009.0,16083.0,16328.0,38122.0,15755.0,16118.0,37459.0,15718.0,16064.0,37518.0
15383.0,16591.0,39044.0,15590.0,16471.0,38674.0,15541.0,16416.0,38550.0,15178.0,16221.0,39433.0,15860.0,16455.0,37626.0,15668.0,16640.0,37828.0,15804.0,16567.0,37451.0,15378.0,16438.0,37993.0,16200.0,16531.0,37380.0,15984.0,16323.0,37787.0,15623.0,16247.0,37470.0,15502.0,16234.0,38014.0,16184.0,16259.0,38031.0,16087.0,16329.0,38124.0,15758.0,16118.0,37466.0,15720.0,16063.0,37508.0
