txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
16218.0,16577.0,38451.0,16187.0,16652.0,38197.0,15973.0,16583.0,37999.0,15551.0,16712.0,38985.0,16102.0,16509.0,37991.0,16041.0,16365.0,37518.0,15915.0,16370.0,37502.0,15670.0,16468.0,37822.0,16258.0,16293.0,37846.0,16043.0,16297.0,37852.0,15853.0,16294.0,37313.0,15681.0,16258.0,38036.0,16195.0,16200.0,38598.0,15976.0,16319.0,38131.0,15867.0,16184.0,37846.0,15690.0,16373.0,38722.0
16220.0,16577.0,38454.0,16187.0,16652.0,38197.0,15971.0,16583.0,38005.0,15552.0,16712.0,38988.0,16105.0,16509.0,37983.0,16039.0,16364.0,37515.0,15914.0,16369.0,37495.0,15670.0,16468.0,37822.0,16258.0,16293.0,37846.0,16046.0,16297.0,37851.0,15852.0,16295.0,37311.0,15682.0,16259.0,38039.0,16194.0,16203.0,38601.0,15975.0,16318.0,38125.0,15867.0,16183.0,37842.0,15690.0,16373.0,38722.0
16218.0,16576.0,38453.0,16187.0,16651.0,38194.0,15975.0,16581.0,38002.0,15552.0,16713.0,38986.0,16104.0,16508.0,37983.0,16041.0,16366.0,37522.0,15916.0,16368.0,37498.0,15670.0,16468.0,37820.0,16260.0,16293.0,37848.0,16044.0,16296.0,37852.0,15853.0,16293.0,37309.0,15681.0,16259.0,38042.0,16194.0,16200.0,38600.0,15976.0,16319.0,38131.0,15867.0,16185.0,37839.0,15692.0,16373.0,38717.0
16220.0,16578.0,38460.0,16190.0,16650.0,38205.0,15977.0,16582.0,38001.0,15555.0,16713.0,38984.0,16105.0,16507.0,37993.0,16040.0,16364.0,37517.0,15916.0,16369.0,37497.0,15674.0,16468.0,37821.0,16259.0,16291.0,37847.0,16047.0,16295.0,37858.0,15854.0,16295.0,37310.0,15682.0,16259.0,38034.0,16194.0,16202.0,38604.0,15976.0,16319.0,38127.0,15868.0,16185.0,37840.0,15691.0,16373.0,38716.0
16220.0,16578.0,38460.0,16190.0,16650.0,38205.0,15977.0,16582.0,38001.0,15555.0,16713.0,38984.0,16105.0,16507.0,37993.0,16040.0,16364.0,37517.0,15916.0,16369.0,37497.0,15674.0,16468.0,37821.0,16259.0,16291.0,37847.0,16047.0,16295.0,37858.0,15854.0,16295.0,37310.0,15682.0,16259.0,38034.0,16194.0,16202.0,38604.0,15976.0,16319.0,38127.0,15868.0,16185.0,37840.0,15691.0,16373.0,38716.0
16221.0,16575.0,38464.0,16191.0,16652.0,38201.0,15976.0,16582.0,38007.0,15555.0,16714.0,38988.0,16106.0,16507.0,37996.0,16041.0,16365.0,37519.0,15918.0,16369.0,37496.0,15673.0,16467.0,37820.0,16259.0,16290.0,37850.0,16046.0,16295.0,37860.0,15854.0,16296.0,37307.0,15684.0,16260.0,38032.0,16196.0,16200.0,38611.0,15975.0,16319.0,38134.0,15867.0,16184.0,37838.0,15693.0,16374.0,38718.0
16221.0,16575.0,38464.0,16191.0,16652.0,38201.0,15976.0,16582.0,38007.0,15555.0,16714.0,38988.0,16106.0,16507.0,37996.0,16041.0,16365.0,37519.0,15918.0,16369.0,37496.0,15673.0,16467.0,37820.0,16259.0,16290.0,37850.0,16046.0,16295.0,37860.0,15854.0,16296.0,37307.0,15684.0,16260.0,38032.0,16196.0,16200.0,38611.0,15975.0,16319.0,38134.0,15867.0,16184.0,37838.0,15693.0,16374.0,38718.0
16224.0,16573.0,38468.0,16192.0,16651.0,38203.0,15978.0,16583.0,38006.0,15555.0,16715.0,38991.0,16107.0,16505.0,38008.0,16043.0,16363.0,37520.0,15919.0,16370.0,37495.0,15674.0,16472.0,37820.0,16259.0,16289.0,37856.0,16045.0,16295.0,37853.0,15854.0,16297.0,37309.0,15683.0,16261.0,38028.0,16193.0,16198.0,38600.0,15975.0,16316.0,38125.0,15866.0,16184.0,37836.0,15694.0,16374.0,38711.0
16224.0,16573.0,38468.0,16192.0,16651.0,38203.0,15974.0,16584.0,38007.0,15554.0,16713.0,38995.0,16106.0,16505.0,37995.0,16041.0,16365.0,37518.0,15915.0,16371.0,37496.0,15674.0,16472.0,37820.0,16259.0,16289.0,37856.0,16045.0,16295.0,37853.0,15848.0,16296.0,37309.0,15679.0,16261.0,38039.0,16188.0,16198.0,38590.0,15971.0,16319.0,38123.0,15864.0,16186.0,37833.0,15691.0,16375.0,38706.0
16220.0,16572.0,38448.0,16188.0,16650.0,38199.0,15975.0,16582.0,38012.0,15550.0,16716.0,38996.0,16105.0,16505.0,37987.0,16041.0,16364.0,37512.0,15914.0,16369.0,37496.0,15669.0,16470.0,37825.0,16254.0,16287.0,37838.0,16041.0,16296.0,37854.0,15847.0,16296.0,37310.0,15676.0,16261.0,38032.0,16188.0,16199.0,38592.0,15972.0,16317.0,38129.0,15860.0,16184.0,37841.0,15686.0,16374.0,38706.0
