marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.0288935769349,-0.027869746089,0.175701454282,0.963527735271,0.0116932883316,0.000153910799722,-0.267352850525
0.0288868229836,-0.0278385188431,0.175597667694,0.963329888793,0.0113451416887,0.00139792290333,-0.268076218507
0.0289022717625,-0.0278736334294,0.175734385848,0.963549429911,0.0117191614015,3.46412362018e-06,-0.267273562783
0.0288863610476,-0.0278429090977,0.175610944629,0.96333089792,0.0113798814426,0.000749202988438,-0.268073717672
0.0288839545101,-0.0278512258083,0.175663977861,0.963434151553,0.0114838901059,0.000455185085831,-0.267698615417
0.0288851298392,-0.0278347861022,0.175596401095,0.963361588906,0.0112825713562,0.00111686122439,-0.267966238965
0.0288804899901,-0.0278313476592,0.175609484315,0.963251152595,0.0115278078486,0.000321240071051,-0.268354659874
0.028877120465,-0.0278191994876,0.175587370992,0.963427868011,0.0114120429596,0.000493121803378,-0.267724233581
0.0288916286081,-0.0278205685318,0.175660029054,0.963365450392,0.011594207533,0.000191356401859,-0.267941312091
0.0289009604603,-0.0278184637427,0.17567192018,0.963577471137,0.0114789080759,5.52158308835e-05,-0.267182875084
0.0289014708251,-0.0278135109693,0.175698906183,0.96348894431,0.011447477523,0.000342367744733,-0.26750306958
0.0288970973343,-0.0277931783348,0.175612896681,0.963281296734,0.0114529667824,0.00064027253698,-0.268249068901
0.0289013423026,-0.0277911815792,0.175691977143,0.963366287779,0.0118591518545,-0.000182960626801,-0.267926711273
0.0289012696594,-0.0278014373034,0.175756141543,0.963436757399,0.0118235580107,-0.000494268544124,-0.267674379924
0.0289058722556,-0.0277682356536,0.17571310699,0.963496772178,0.0117447859766,-0.000202334967309,-0.267462126414
0.0289086420089,-0.0277728438377,0.175747975707,0.963523175848,0.0118557594861,-0.000874034720921,-0.267360742509
0.0289013329893,-0.0277497153729,0.175705641508,0.963640574721,0.0116043233777,0.000744257855364,-0.266948737608
0.0289000496268,-0.0277448762208,0.175657406449,0.963396007268,0.0119730632555,-1.19222951736e-05,-0.267814821834
0.0289044454694,-0.0277640800923,0.175699710846,0.963505913001,0.011697492543,1.79791826242e-06,-0.26743134498
0.0289059672505,-0.0277714692056,0.17573261261,0.963456086209,0.0116759764467,-0.000101851323285,-0.267611717133
0.0289109628648,-0.0277896877378,0.175726726651,0.963347139593,0.0117880949542,-0.00097041576178,-0.267996992052
0.0288960430771,-0.0277895200998,0.175711944699,0.963384512022,0.0118232712003,-0.000742375324223,-0.267861794836
0.0289035439491,-0.0278349611908,0.175712332129,0.963304865676,0.0114612819451,0.000221163305448,-0.268164736436
0.0288900509477,-0.0278268996626,0.175614789128,0.963334376374,0.0113806425327,0.000516757976403,-0.268061733995
0.0288801752031,-0.0278350096196,0.175587713718,0.963298297558,0.0114230338142,0.00128710536221,-0.268186963852
0.0288774948567,-0.0278518106788,0.175635755062,0.963434595385,0.0116423173309,-2.94450157313e-06,-0.267690561758
0.0288819950074,-0.027854796499,0.175634816289,0.963381739181,0.0115068054405,0.000487819792481,-0.267886132663
