txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15797.0,16378.0,40121.0,15957.0,16478.0,39474.0,15703.0,16367.0,39097.0,15266.0,16577.0,40416.0,15948.0,16542.0,38725.0,15961.0,16413.0,37970.0,15819.0,16418.0,37903.0,15604.0,16492.0,38163.0,16245.0,16370.0,37778.0,16087.0,16322.0,37870.0,15925.0,16166.0,37257.0,15670.0,16296.0,37863.0,16226.0,16272.0,38289.0,16061.0,16356.0,37808.0,15969.0,16244.0,37470.0,15753.0,16408.0,38104.0
15796.0,16377.0,40125.0,15958.0,16478.0,39470.0,15704.0,16366.0,39096.0,15266.0,16577.0,40416.0,15946.0,16543.0,38729.0,15962.0,16414.0,37964.0,15818.0,16418.0,37897.0,15603.0,16491.0,38161.0,16246.0,16371.0,37774.0,16085.0,16322.0,37870.0,15926.0,16167.0,37258.0,15670.0,16296.0,37863.0,16228.0,16271.0,38296.0,16059.0,16355.0,37799.0,15969.0,16244.0,37474.0,15752.0,16408.0,38106.0
15796.0,16377.0,40117.0,15957.0,16477.0,39474.0,15703.0,16367.0,39093.0,15266.0,16577.0,40419.0,15946.0,16541.0,38726.0,15960.0,16412.0,37960.0,15820.0,16419.0,37899.0,15602.0,16493.0,38160.0,16243.0,16368.0,37776.0,16084.0,16322.0,37873.0,15926.0,16166.0,37266.0,15668.0,16296.0,37860.0,16228.0,16271.0,38293.0,16061.0,16356.0,37805.0,15969.0,16243.0,37471.0,15752.0,16408.0,38106.0
15796.0,16377.0,40118.0,15957.0,16476.0,39469.0,15702.0,16365.0,39091.0,15266.0,16577.0,40419.0,15947.0,16542.0,38721.0,15961.0,16413.0,37965.0,15820.0,16419.0,37899.0,15602.0,16492.0,38157.0,16244.0,16368.0,37771.0,16084.0,16321.0,37866.0,15925.0,16165.0,37266.0,15668.0,16296.0,37860.0,16228.0,16271.0,38287.0,16062.0,16355.0,37801.0,15970.0,16243.0,37474.0,15751.0,16408.0,38107.0
15797.0,16376.0,40122.0,15958.0,16477.0,39472.0,15703.0,16366.0,39090.0,15265.0,16578.0,40420.0,15948.0,16543.0,38721.0,15961.0,16411.0,37964.0,15820.0,16419.0,37901.0,15603.0,16492.0,38161.0,16243.0,16370.0,37775.0,16085.0,16321.0,37868.0,15927.0,16166.0,37261.0,15667.0,16298.0,37860.0,16229.0,16272.0,38298.0,16062.0,16357.0,37807.0,15969.0,16245.0,37472.0,15753.0,16409.0,38099.0
15797.0,16377.0,40128.0,15960.0,16476.0,39473.0,15706.0,16368.0,39100.0,15268.0,16577.0,40422.0,15949.0,16541.0,38727.0,15963.0,16413.0,37969.0,15821.0,16418.0,37899.0,15605.0,16493.0,38162.0,16245.0,16368.0,37780.0,16085.0,16320.0,37867.0,15924.0,16166.0,37255.0,15667.0,16297.0,37863.0,16226.0,16272.0,38297.0,16062.0,16354.0,37802.0,15970.0,16244.0,37474.0,15753.0,16409.0,38104.0
15797.0,16377.0,40128.0,15960.0,16476.0,39473.0,15708.0,16366.0,39097.0,15269.0,16577.0,40417.0,15949.0,16541.0,38727.0,15963.0,16413.0,37969.0,15821.0,16418.0,37899.0,15605.0,16493.0,38162.0,16245.0,16368.0,37780.0,16085.0,16320.0,37867.0,15926.0,16167.0,37264.0,15669.0,16298.0,37862.0,16226.0,16272.0,38297.0,16062.0,16354.0,37802.0,15970.0,16244.0,37474.0,15753.0,16409.0,38104.0
15803.0,16371.0,40142.0,15963.0,16474.0,39483.0,15710.0,16367.0,39098.0,15273.0,16579.0,40422.0,15950.0,16540.0,38740.0,15965.0,16412.0,37973.0,15824.0,16419.0,37901.0,15605.0,16494.0,38159.0,16245.0,16366.0,37790.0,16086.0,16322.0,37863.0,15927.0,16167.0,37265.0,15670.0,16298.0,37858.0,16228.0,16269.0,38300.0,16061.0,16356.0,37806.0,15968.0,16243.0,37473.0,15752.0,16409.0,38101.0
15801.0,16372.0,40126.0,15962.0,16476.0,39478.0,15708.0,16368.0,39100.0,15271.0,16580.0,40421.0,15947.0,16537.0,38726.0,15961.0,16411.0,37971.0,15821.0,16420.0,37895.0,15603.0,16495.0,38161.0,16242.0,16368.0,37779.0,16086.0,16321.0,37865.0,15924.0,16166.0,37260.0,15666.0,16297.0,37858.0,16225.0,16270.0,38292.0,16059.0,16354.0,37804.0,15968.0,16243.0,37473.0,15750.0,16410.0,38100.0
15799.0,16372.0,40116.0,15960.0,16477.0,39473.0,15704.0,16369.0,39101.0,15267.0,16582.0,40422.0,15946.0,16536.0,38713.0,15961.0,16411.0,37968.0,15817.0,16418.0,37893.0,15601.0,16496.0,38165.0,16240.0,16366.0,37773.0,16081.0,16321.0,37860.0,15923.0,16167.0,37257.0,15663.0,16297.0,37866.0,16225.0,16268.0,38291.0,16057.0,16353.0,37803.0,15967.0,16242.0,37469.0,15750.0,16409.0,38102.0
