txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15632.0,16659.0,38431.0,15746.0,16515.0,38045.0,15598.0,16459.0,38140.0,15199.0,16217.0,39276.0,15991.0,16458.0,37432.0,15762.0,16651.0,37667.0,15831.0,16583.0,37374.0,15409.0,16457.0,38135.0,16245.0,16538.0,37326.0,16031.0,16335.0,37784.0,15614.0,16261.0,37587.0,15489.0,16254.0,38337.0,16172.0,16268.0,38120.0,16054.0,16376.0,38296.0,15730.0,16177.0,37665.0,15701.0,16139.0,37836.0
15632.0,16659.0,38433.0,15746.0,16513.0,38051.0,15598.0,16459.0,38142.0,15200.0,16215.0,39274.0,15993.0,16459.0,37426.0,15761.0,16651.0,37672.0,15832.0,16583.0,37371.0,15410.0,16458.0,38136.0,16244.0,16537.0,37325.0,16029.0,16335.0,37786.0,15613.0,16260.0,37591.0,15488.0,16255.0,38340.0,16173.0,16266.0,38121.0,16054.0,16374.0,38280.0,15729.0,16176.0,37660.0,15704.0,16140.0,37840.0
15631.0,16661.0,38431.0,15746.0,16517.0,38048.0,15598.0,16456.0,38146.0,15201.0,16215.0,39278.0,15992.0,16457.0,37426.0,15761.0,16651.0,37672.0,15831.0,16584.0,37373.0,15410.0,16456.0,38137.0,16246.0,16537.0,37329.0,16029.0,16335.0,37783.0,15615.0,16261.0,37587.0,15489.0,16254.0,38335.0,16171.0,16264.0,38122.0,16054.0,16375.0,38288.0,15731.0,16178.0,37662.0,15703.0,16140.0,37837.0
15632.0,16659.0,38437.0,15747.0,16516.0,38042.0,15596.0,16458.0,38140.0,15199.0,16216.0,39274.0,15991.0,16458.0,37429.0,15759.0,16652.0,37674.0,15831.0,16582.0,37371.0,15410.0,16456.0,38134.0,16246.0,16537.0,37327.0,16029.0,16336.0,37784.0,15612.0,16262.0,37585.0,15488.0,16255.0,38345.0,16172.0,16265.0,38122.0,16053.0,16374.0,38286.0,15730.0,16177.0,37657.0,15702.0,16139.0,37841.0
15632.0,16661.0,38430.0,15744.0,16517.0,38040.0,15596.0,16458.0,38140.0,15199.0,16216.0,39278.0,15991.0,16460.0,37423.0,15760.0,16651.0,37670.0,15831.0,16584.0,37374.0,15408.0,16456.0,38138.0,16245.0,16537.0,37323.0,16028.0,16337.0,37784.0,15612.0,16263.0,37586.0,15487.0,16254.0,38342.0,16172.0,16266.0,38128.0,16053.0,16375.0,38287.0,15730.0,16175.0,37662.0,15702.0,16138.0,37835.0
15632.0,16661.0,38426.0,15743.0,16514.0,38042.0,15595.0,16459.0,38143.0,15197.0,16215.0,39275.0,15989.0,16458.0,37420.0,15757.0,16653.0,37664.0,15829.0,16583.0,37377.0,15406.0,16457.0,38138.0,16245.0,16540.0,37325.0,16028.0,16336.0,37782.0,15612.0,16262.0,37587.0,15486.0,16253.0,38341.0,16171.0,16267.0,38113.0,16055.0,16376.0,38280.0,15731.0,16176.0,37655.0,15702.0,16139.0,37839.0
15630.0,16663.0,38420.0,15741.0,16517.0,38032.0,15591.0,16460.0,38137.0,15195.0,16213.0,39270.0,15989.0,16458.0,37420.0,15757.0,16653.0,37664.0,15829.0,16583.0,37377.0,15406.0,16457.0,38138.0,16245.0,16540.0,37325.0,16026.0,16336.0,37779.0,15610.0,16262.0,37587.0,15484.0,16254.0,38343.0,16171.0,16267.0,38113.0,16055.0,16376.0,38280.0,15731.0,16176.0,37655.0,15702.0,16139.0,37839.0
15626.0,16663.0,38420.0,15742.0,16519.0,38032.0,15590.0,16457.0,38134.0,15191.0,16215.0,39270.0,15991.0,16461.0,37422.0,15756.0,16653.0,37672.0,15827.0,16583.0,37370.0,15403.0,16455.0,38136.0,16244.0,16537.0,37319.0,16026.0,16339.0,37773.0,15612.0,16263.0,37584.0,15481.0,16251.0,38345.0,16172.0,16267.0,38119.0,16055.0,16375.0,38279.0,15731.0,16174.0,37658.0,15703.0,16139.0,37839.0
15628.0,16663.0,38429.0,15742.0,16517.0,38043.0,15593.0,16457.0,38135.0,15192.0,16214.0,39267.0,15990.0,16462.0,37430.0,15760.0,16654.0,37675.0,15830.0,16584.0,37370.0,15409.0,16456.0,38133.0,16245.0,16539.0,37328.0,16032.0,16336.0,37785.0,15613.0,16262.0,37583.0,15489.0,16253.0,38341.0,16174.0,16266.0,38127.0,16058.0,16376.0,38293.0,15731.0,16176.0,37656.0,15705.0,16138.0,37834.0
15633.0,16664.0,38440.0,15747.0,16517.0,38047.0,15598.0,16458.0,38134.0,15201.0,16214.0,39263.0,15993.0,16461.0,37438.0,15763.0,16653.0,37679.0,15836.0,16583.0,37378.0,15411.0,16455.0,38126.0,16248.0,16541.0,37336.0,16032.0,16338.0,37789.0,15618.0,16261.0,37584.0,15492.0,16251.0,38335.0,16176.0,16268.0,38134.0,16059.0,16378.0,38297.0,15734.0,16175.0,37665.0,15708.0,16138.0,37844.0
