txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15288.0,16501.0,39452.0,15481.0,16333.0,39163.0,15484.0,16321.0,38976.0,15101.0,16211.0,39876.0,15850.0,16415.0,37715.0,15637.0,16640.0,37972.0,15791.0,16551.0,37564.0,15385.0,16434.0,38048.0,16269.0,16517.0,37285.0,16019.0,16309.0,37689.0,15666.0,16253.0,37348.0,15515.0,16250.0,37938.0,16223.0,16223.0,37936.0,16103.0,16285.0,38014.0,15791.0,16100.0,37392.0,15736.0,16062.0,37427.0
15289.0,16502.0,39451.0,15482.0,16337.0,39171.0,15485.0,16320.0,38974.0,15102.0,16212.0,39871.0,15852.0,16415.0,37716.0,15638.0,16640.0,37966.0,15792.0,16549.0,37562.0,15386.0,16432.0,38049.0,16267.0,16515.0,37284.0,16018.0,16310.0,37688.0,15669.0,16252.0,37348.0,15516.0,16248.0,37936.0,16224.0,16225.0,37937.0,16104.0,16285.0,38019.0,15791.0,16098.0,37397.0,15736.0,16063.0,37423.0
15288.0,16504.0,39447.0,15481.0,16336.0,39167.0,15487.0,16320.0,38978.0,15102.0,16213.0,39870.0,15849.0,16416.0,37712.0,15638.0,16638.0,37970.0,15791.0,16550.0,37563.0,15386.0,16431.0,38049.0,16267.0,16516.0,37287.0,16020.0,16309.0,37691.0,15667.0,16253.0,37349.0,15518.0,16249.0,37932.0,16225.0,16224.0,37937.0,16104.0,16285.0,38015.0,15791.0,16098.0,37393.0,15738.0,16061.0,37422.0
15288.0,16502.0,39446.0,15481.0,16334.0,39170.0,15484.0,16319.0,38977.0,15104.0,16212.0,39867.0,15851.0,16418.0,37716.0,15638.0,16640.0,37969.0,15790.0,16551.0,37560.0,15385.0,16434.0,38052.0,16267.0,16516.0,37288.0,16019.0,16310.0,37686.0,15667.0,16254.0,37340.0,15516.0,16250.0,37936.0,16224.0,16224.0,37940.0,16103.0,16287.0,38016.0,15794.0,16100.0,37398.0,15739.0,16063.0,37424.0
15288.0,16502.0,39444.0,15480.0,16338.0,39155.0,15484.0,16319.0,38968.0,15101.0,16212.0,39872.0,15850.0,16417.0,37718.0,15637.0,16639.0,37972.0,15790.0,16551.0,37561.0,15384.0,16433.0,38055.0,16267.0,16517.0,37287.0,16019.0,16309.0,37687.0,15668.0,16251.0,37343.0,15517.0,16249.0,37937.0,16222.0,16223.0,37939.0,16105.0,16286.0,38021.0,15793.0,16100.0,37391.0,15735.0,16063.0,37423.0
15288.0,16502.0,39444.0,15480.0,16338.0,39155.0,15484.0,16319.0,38968.0,15101.0,16212.0,39872.0,15848.0,16416.0,37710.0,15636.0,16638.0,37973.0,15789.0,16551.0,37559.0,15384.0,16433.0,38055.0,16267.0,16517.0,37287.0,16019.0,16309.0,37687.0,15668.0,16251.0,37343.0,15517.0,16249.0,37937.0,16225.0,16225.0,37938.0,16106.0,16288.0,38014.0,15791.0,16099.0,37392.0,15735.0,16063.0,37423.0
15285.0,16507.0,39433.0,15476.0,16339.0,39160.0,15480.0,16321.0,38964.0,15096.0,16211.0,39871.0,15847.0,16417.0,37708.0,15636.0,16640.0,37961.0,15788.0,16550.0,37559.0,15379.0,16432.0,38055.0,16266.0,16518.0,37283.0,16018.0,16309.0,37684.0,15666.0,16253.0,37345.0,15515.0,16249.0,37937.0,16223.0,16225.0,37933.0,16103.0,16287.0,38013.0,15791.0,16100.0,37387.0,15734.0,16060.0,37425.0
15282.0,16507.0,39427.0,15472.0,16340.0,39147.0,15475.0,16321.0,38959.0,15090.0,16210.0,39867.0,15849.0,16420.0,37700.0,15633.0,16642.0,37959.0,15787.0,16551.0,37559.0,15378.0,16430.0,38055.0,16264.0,16516.0,37284.0,16017.0,16309.0,37679.0,15665.0,16254.0,37345.0,15512.0,16248.0,37938.0,16222.0,16226.0,37929.0,16104.0,16287.0,38013.0,15790.0,16099.0,37393.0,15735.0,16059.0,37426.0
15282.0,16508.0,39443.0,15473.0,16340.0,39158.0,15479.0,16320.0,38970.0,15091.0,16208.0,39859.0,15848.0,16421.0,37715.0,15638.0,16642.0,37967.0,15790.0,16551.0,37560.0,15383.0,16430.0,38053.0,16267.0,16518.0,37288.0,16019.0,16309.0,37688.0,15666.0,16251.0,37345.0,15514.0,16249.0,37938.0,16226.0,16226.0,37934.0,16106.0,16287.0,38009.0,15793.0,16099.0,37398.0,15739.0,16060.0,37422.0
15288.0,16508.0,39457.0,15480.0,16338.0,39167.0,15485.0,16320.0,38969.0,15100.0,16209.0,39871.0,15850.0,16418.0,37729.0,15642.0,16641.0,37981.0,15796.0,16550.0,37568.0,15388.0,16429.0,38046.0,16271.0,16518.0,37298.0,16023.0,16310.0,37688.0,15671.0,16251.0,37347.0,15518.0,16248.0,37936.0,16228.0,16227.0,37951.0,16110.0,16289.0,38019.0,15796.0,16099.0,37398.0,15742.0,16059.0,37425.0
