txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15854.0,16668.0,38380.0,15858.0,16538.0,38046.0,15646.0,16575.0,38134.0,15349.0,16380.0,39066.0,16008.0,16379.0,37582.0,15743.0,16481.0,38009.0,15803.0,16526.0,37626.0,15514.0,16391.0,38095.0,16247.0,16498.0,37531.0,15903.0,16280.0,38001.0,15710.0,16262.0,37951.0,15452.0,16341.0,38440.0,16124.0,16275.0,38538.0,15922.0,16348.0,38781.0,15771.0,16113.0,38324.0,15552.0,16028.0,38367.0
15855.0,16668.0,38383.0,15858.0,16538.0,38046.0,15646.0,16573.0,38138.0,15349.0,16379.0,39069.0,16009.0,16378.0,37586.0,15743.0,16480.0,38010.0,15803.0,16527.0,37625.0,15517.0,16390.0,38092.0,16246.0,16498.0,37525.0,15903.0,16280.0,38001.0,15710.0,16262.0,37951.0,15452.0,16339.0,38440.0,16123.0,16278.0,38542.0,15920.0,16347.0,38774.0,15773.0,16111.0,38313.0,15554.0,16026.0,38368.0
15855.0,16668.0,38381.0,15858.0,16539.0,38039.0,15646.0,16573.0,38138.0,15349.0,16379.0,39069.0,16009.0,16378.0,37586.0,15743.0,16480.0,38010.0,15804.0,16529.0,37625.0,15516.0,16388.0,38093.0,16246.0,16496.0,37531.0,15900.0,16280.0,38009.0,15707.0,16261.0,37951.0,15452.0,16339.0,38440.0,16123.0,16278.0,38542.0,15920.0,16347.0,38774.0,15772.0,16113.0,38316.0,15552.0,16025.0,38370.0
15855.0,16669.0,38382.0,15857.0,16541.0,38043.0,15645.0,16573.0,38131.0,15349.0,16380.0,39071.0,16009.0,16380.0,37576.0,15742.0,16481.0,38007.0,15803.0,16529.0,37625.0,15517.0,16390.0,38078.0,16246.0,16498.0,37532.0,15901.0,16282.0,38004.0,15709.0,16262.0,37951.0,15449.0,16342.0,38439.0,16123.0,16278.0,38542.0,15920.0,16349.0,38779.0,15774.0,16113.0,38321.0,15553.0,16027.0,38371.0
15854.0,16668.0,38374.0,15856.0,16539.0,38044.0,15645.0,16573.0,38131.0,15349.0,16380.0,39071.0,16009.0,16380.0,37576.0,15741.0,16482.0,38010.0,15802.0,16530.0,37622.0,15517.0,16389.0,38080.0,16245.0,16499.0,37528.0,15900.0,16282.0,37998.0,15709.0,16262.0,37951.0,15449.0,16342.0,38439.0,16123.0,16278.0,38542.0,15921.0,16349.0,38779.0,15773.0,16110.0,38324.0,15553.0,16026.0,38371.0
15852.0,16670.0,38377.0,15857.0,16541.0,38041.0,15644.0,16574.0,38132.0,15349.0,16380.0,39069.0,16007.0,16381.0,37581.0,15741.0,16482.0,38010.0,15802.0,16527.0,37625.0,15516.0,16388.0,38079.0,16247.0,16500.0,37526.0,15900.0,16282.0,37999.0,15708.0,16261.0,37953.0,15450.0,16341.0,38445.0,16123.0,16279.0,38536.0,15921.0,16349.0,38779.0,15773.0,16112.0,38321.0,15553.0,16026.0,38369.0
15851.0,16671.0,38377.0,15856.0,16543.0,38045.0,15641.0,16574.0,38131.0,15345.0,16379.0,39071.0,16008.0,16380.0,37580.0,15740.0,16482.0,38008.0,15801.0,16527.0,37622.0,15514.0,16389.0,38077.0,16243.0,16500.0,37527.0,15900.0,16283.0,37996.0,15708.0,16261.0,37949.0,15449.0,16339.0,38444.0,16121.0,16278.0,38545.0,15921.0,16349.0,38777.0,15772.0,16110.0,38315.0,15551.0,16026.0,38368.0
15851.0,16672.0,38369.0,15853.0,16542.0,38043.0,15641.0,16575.0,38127.0,15343.0,16379.0,39069.0,16004.0,16382.0,37578.0,15739.0,16484.0,38007.0,15801.0,16527.0,37622.0,15514.0,16389.0,38077.0,16245.0,16499.0,37522.0,15898.0,16282.0,37991.0,15706.0,16263.0,37953.0,15450.0,16339.0,38445.0,16125.0,16279.0,38536.0,15921.0,16350.0,38779.0,15772.0,16110.0,38315.0,15551.0,16026.0,38368.0
15850.0,16674.0,38375.0,15852.0,16544.0,38036.0,15640.0,16576.0,38131.0,15341.0,16379.0,39064.0,16004.0,16383.0,37575.0,15740.0,16484.0,38008.0,15800.0,16528.0,37620.0,15512.0,16388.0,38074.0,16244.0,16500.0,37525.0,15900.0,16283.0,37995.0,15708.0,16262.0,37949.0,15448.0,16338.0,38446.0,16121.0,16280.0,38534.0,15923.0,16351.0,38781.0,15776.0,16111.0,38327.0,15554.0,16024.0,38370.0
15851.0,16671.0,38384.0,15857.0,16542.0,38046.0,15647.0,16573.0,38128.0,15350.0,16375.0,39061.0,16009.0,16384.0,37586.0,15743.0,16484.0,38012.0,15804.0,16529.0,37619.0,15518.0,16386.0,38073.0,16245.0,16502.0,37532.0,15902.0,16283.0,38004.0,15714.0,16262.0,37947.0,15455.0,16338.0,38438.0,16126.0,16280.0,38552.0,15926.0,16353.0,38786.0,15776.0,16111.0,38324.0,15558.0,16024.0,38367.0
