position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,time
0.465073608439,0.547872601016,-0.123908296232,-1.35585151955,0.07946231107,1.89409658403,0.159185097235,-0.000574800453304,-0.0006815972141,0.00165903486632,0.000468080067747,0.000312881630839,-0.000223661453638,0.00123614892835,0.573762126241,0.819008161747,0.00184401292241,0.0,0.818963535408,-0.57370391069,-0.0119706905694,0.0,-0.00874634424738,0.0083786695313,-0.999926646989,0.0,0.66165331055,0.260927047831,0.303137737803,1.0,0.0,0.0,0.0
0.465084307964,0.547872627016,-0.123907944179,-1.35585677335,0.0794637168954,1.89409637082,0.159181822005,0.00187828290084,-0.000717003204443,0.000792235340552,0.000263410575193,-8.54131147608e-05,-0.000279799409828,-0.000456088202861,0.573751092096,0.819015899827,0.00184039390049,0.0,0.818971204442,-0.57369287248,-0.0119750265667,0.0,-0.00875208480043,0.00837807548375,-0.999926601738,0.0,0.661649110135,0.260933919006,0.303135191471,1.0,-0.00012,-0.000157714285714,0.007
0.465073330625,0.547868380228,-0.123908277291,-1.355856753,0.0794599073273,1.89409563523,0.159185436425,-0.000339971113792,-0.000351434603091,0.000718091599142,-0.000164206071043,-0.000254451881672,6.97744465136e-06,0.00127227844708,0.573762252488,0.819008079353,0.00184132442619,0.0,0.818963433431,-0.573704063254,-0.011970355476,0.0,-0.00874761096114,0.00837627676442,-0.999926655955,0.0,0.661652236085,0.260925854775,0.303138149684,1.0,-0.00046,-0.000604571428571,0.024
0.465075503704,0.547858522334,-0.123911136455,-1.35587206906,0.0794599072668,1.89409710058,0.159184372018,-0.000444245811913,-0.00220132723959,0.000113684863335,-0.00100179935669,-0.000317076114905,0.000427447073712,0.00108080206336,0.573762426736,0.81900796501,0.00183788387677,0.0,0.818963274659,-0.573704252637,-0.0119721413429,0.0,-0.00875104580689,0.00837448550311,-0.999926640904,0.0,0.661649366975,0.260924048115,0.303138065737,1.0,-0.00078,-0.00102514285714,0.04
0.465074722151,0.547804946794,-0.123913272766,-1.35592209692,0.0794612296952,1.89410958136,0.1591814567,-0.000721950053157,-0.00561410195006,-0.00017463871033,-0.00107405237314,-0.000146822707356,0.00479695053162,0.000100219022562,0.573765246365,0.819005952918,0.00185419777879,0.0,0.818961438854,-0.573706967189,-0.0119676384585,0.0,-0.00873796918861,0.00838529295225,-0.999926664689,0.0,0.661642428314,0.260918126535,0.303153366109,1.0,-0.00112,-0.001472,0.057
0.465072277949,0.547669183185,-0.123906046892,-1.35609245155,0.079458610994,1.89413339567,0.15917876005,-0.000691830975692,-0.00871460465176,-0.00229749151124,-0.0136223496459,0.000379710989406,0.000431439299201,6.7936318255e-05,0.573768515177,0.81900366538,0.001853101922,0.0,0.818958976555,-0.573710086353,-0.0119865940836,0.0,-0.00875408976959,0.00839530637856,-0.999926439666,0.0,0.661610835333,0.260903445023,0.303170286718,1.0,-0.00146,-0.00191885714286,0.074
0.465068232681,0.547537708018,-0.123911148656,-1.35628768575,0.0794548056215,1.89418273234,0.159173088491,-0.000118521826978,-0.00826954909828,-0.00190100024905,-0.010561031629,6.7955029251e-05,0.00757530048233,0.000384529581093,0.573780498993,0.818995288593,0.00184475996681,0.0,0.818950412312,-0.573722029276,-0.0120000916161,0.0,-0.00876980791054,0.00839634714658,-0.999926293196,0.0,0.661581822816,0.26087909988,0.303174946864,1.0,-0.00178,-0.00233942857143,0.09
0.465051401493,0.54736291116,-0.123910794497,-1.35650623393,0.0794508239315,1.89432235911,0.159159184473,-0.00130593572206,-0.0113063403928,0.000103688185636,-0.00790276920046,-0.000166282937911,0.00471160265065,0.000423692198569,0.573794186237,0.818985503172,0.0019298538559,0.0,0.818941732473,-0.573735347651,-0.0119556084078,0.0,-0.00868441179653,0.00844065896636,-0.999926665445,0.0,0.661568718705,0.260853382286,0.303206851594,1.0,-0.00212,-0.00278628571429,0.107
0.465028350822,0.547133227638,-0.123903368413,-1.35678589105,0.0794473537713,1.89446731803,0.159139296961,-0.00256619352587,-0.0107094052837,0.00110925374596,-0.0182721306222,-0.00034044799478,0.00950221684568,9.46538369772e-05,0.573806521837,0.8189766447,0.00201936459923,0.0,0.818933940392,-0.573747210146,-0.0119200262403,0.0,-0.00860378393946,0.00849367853513,-0.999926913493,0.0,0.661544071429,0.260821554063,0.303248771426,1.0,-0.0025,-0.00328571428571,0.126
0.464995732037,0.546943762828,-0.123903420676,-1.35707768193,0.0794418357602,1.8945742444,0.159103915603,-0.00639720340537,-0.0115770745927,0.00104046781268,-0.018852585414,0.00010851015754,0.00611827192515,-0.00182824328771,0.573819150095,0.818967770711,0.00202988253939,0.0,0.818925091238,-0.573759682553,-0.011927636768,0.0,-0.00860385098308,0.0085067919187,-0.999926801441,0.0,0.661512292228,0.260774165786,0.303253361539,1.0,-0.0028,-0.00368,0.141
